family,method,run,weighted_mae,weighted_rmse,weighted_bias,weighted_r2,weighted_prediction_mean
permutation,permuted_gated_a1_d0p15,215,2.5662948602450406,3.661190972174985,0.0037232301655337145,0.22392516468168544,3.83563691234549
permutation,permuted_llm_a1p25,216,2.635503947642336,3.8714440046369027,-0.6418087858781815,0.13222966391267899,3.1901048963017744
permutation,permuted_gated_a1_d0p15,216,2.57478453839587,3.6837332165699723,0.026669587581994704,0.21433903483587746,3.858583269761951
permutation,permuted_llm_a1p25,217,2.6367944562343038,3.893164749883434,-0.6502629122104652,0.12246509364491209,3.181650769969491
permutation,permuted_gated_a1_d0p15,217,2.57734825318519,3.6891158715211247,0.0006204288884797061,0.2120413486078011,3.8325341110684357
permutation,permuted_llm_a1p25,218,2.6560084250095857,3.9015007482203212,-0.6665783250228828,0.11870313568791602,3.165335357157073
permutation,permuted_gated_a1_d0p15,218,2.5733363526539135,3.678512626842144,-0.00035642088279121923,0.21656433559370947,3.831557261297165
permutation,permuted_llm_a1p25,219,2.616867122555154,3.8400525113608155,-0.6215881730080949,0.1462451923805651,3.2103255091718608
permutation,permuted_gated_a1_d0p15,219,2.5848377336452826,3.6751946929617647,0.04793130422483562,0.21797698016155076,3.8798449864047915
permutation,permuted_llm_a1p25,220,2.6505390766722154,3.917781116393426,-0.6533136113146706,0.11133275489427297,3.1786000708652855
permutation,permuted_gated_a1_d0p15,220,2.5809477681566824,3.7058560219664756,0.004309987788215561,0.20487406284676335,3.8362236699681715
permutation,permuted_llm_a1p25,221,2.637694518568779,3.8383929523099725,-0.6354233857423912,0.14698296893538965,3.1964902964375645
permutation,permuted_gated_a1_d0p15,221,2.573736716217456,3.665713510611224,0.019206957472081947,0.22200666543837055,3.8511206396520383
permutation,permuted_llm_a1p25,222,2.6502939643766847,3.9034780622490417,-0.6373467344398884,0.11780961170920479,3.1945669477400673
permutation,permuted_gated_a1_d0p15,222,2.5725412968315577,3.6790640216918957,0.021962961578392757,0.21632945002416726,3.853876643758349
permutation,permuted_llm_a1p25,223,2.6145105527626353,3.8611034159574342,-0.6680181164037489,0.1368590850608532,3.1638955657762073
permutation,permuted_gated_a1_d0p15,223,2.5653736816821993,3.661237777835303,-0.01683349700273909,0.2239053214516592,3.8150801851772167
permutation,permuted_llm_a1p25,224,2.6558595544427686,3.8838733212439465,-0.6342519336622641,0.12664874568523643,3.197661748517692
permutation,permuted_gated_a1_d0p15,224,2.5915718722455603,3.690506707708426,0.021350179369680988,0.21144709891129898,3.853263861549637
permutation,permuted_llm_a1p25,225,2.6235566549456704,3.840351807502108,-0.6488439397202403,0.14611210280604203,3.1830697424597156
permutation,permuted_gated_a1_d0p15,225,2.5703621719533354,3.6589107620450325,0.018548904040597603,0.2248915511127152,3.8504625862205537
permutation,permuted_llm_a1p25,226,2.6581623170292086,3.8834772122712695,-0.6377232728789476,0.1268268795214963,3.1941904093010085
permutation,permuted_gated_a1_d0p15,226,2.58585450973069,3.6904970628526303,0.02479655393342551,0.21145122055078247,3.8567102361133814
permutation,permuted_llm_a1p25,227,2.64473082279485,3.882839071947335,-0.6380130425516749,0.1271138188631462,3.193900639628281
permutation,permuted_gated_a1_d0p15,227,2.5923154012221854,3.688825207112717,0.02543098491963511,0.2121655098001124,3.8573446670995915
permutation,permuted_llm_a1p25,228,2.629684590595721,3.8458759245566925,-0.6425872836078109,0.14365380238095582,3.1893263985721454
permutation,permuted_gated_a1_d0p15,228,2.583779462428303,3.66924987001703,0.03038404149130354,0.22050486169528916,3.8622977236712597
permutation,permuted_llm_a1p25,229,2.6446197647164764,3.869412137912538,-0.6320007778321582,0.1331402962120951,3.199912904347798
permutation,permuted_gated_a1_d0p15,229,2.5936266539649906,3.6975380083518954,0.032420029697830026,0.20843947160603105,3.864333711877786
permutation,permuted_llm_a1p25,230,2.6522322276127084,3.8939726457416906,-0.6587908619926093,0.1221008499398627,3.1731228201873463
permutation,permuted_gated_a1_d0p15,230,2.5816557076567523,3.677751680490818,0.0023675599045535293,0.21688842900319083,3.834281242084509
permutation,permuted_llm_a1p25,231,2.637513448018229,3.8641661449084745,-0.6539093924450265,0.13548920973897238,3.1780042897349294
permutation,permuted_gated_a1_d0p15,231,2.5754639333838556,3.678223848802845,0.016154694340105885,0.21668733646808302,3.8480683765200623
permutation,permuted_llm_a1p25,232,2.6377317167311074,3.866341026447111,-0.6298109483594566,0.13451578488652383,3.2021027338204995
permutation,permuted_gated_a1_d0p15,232,2.580239891419233,3.6891779736497514,0.027822226863771237,0.21201481958399204,3.8597359090437267
permutation,permuted_llm_a1p25,233,2.6131047110919647,3.8454734090870866,-0.6492989305827831,0.14383304610103675,3.182614751597173
permutation,permuted_gated_a1_d0p15,233,2.5733160187194133,3.6550902832258134,0.021134961016361482,0.22650937651485803,3.853048643196318
permutation,permuted_llm_a1p25,234,2.6347472174606175,3.866583958641599,-0.6391328789821342,0.13440702025162254,3.192780803197822
permutation,permuted_gated_a1_d0p15,234,2.577408492740512,3.6804538859049165,0.02015720144362241,0.21573723342663642,3.8520708836235786
permutation,permuted_llm_a1p25,235,2.6442215531414055,3.9227270567739287,-0.6555222212056436,0.10908757096645305,3.1763914609743127
permutation,permuted_gated_a1_d0p15,235,2.5833670935088664,3.700584948040439,0.012088478872180132,0.20713437025684545,3.844002161052136
permutation,permuted_llm_a1p25,236,2.64837932162417,3.8865676278114134,-0.6441122686194085,0.12543660923834032,3.1878014135605475
permutation,permuted_gated_a1_d0p15,236,2.577860954845651,3.6762388046312995,0.015931016804852215,0.2175325763057444,3.8478446989848085
permutation,permuted_llm_a1p25,237,2.6623491743117684,3.9009604034080323,-0.633532348593815,0.11894723212316116,3.1983813335861413
permutation,permuted_gated_a1_d0p15,237,2.5899516248802987,3.6878367686842464,0.024895964540168018,0.2125876613036407,3.856809646720124
permutation,permuted_llm_a1p25,238,2.6128343535779117,3.844659686701395,-0.6321203859597269,0.1441953466197824,3.1997932962202293
permutation,permuted_gated_a1_d0p15,238,2.576232318921219,3.673847088221358,0.021497268627213715,0.21855037275954858,3.853410950807169
permutation,permuted_llm_a1p25,239,2.6524807106078305,3.8838766218257335,-0.6443333963870389,0.12664726130702408,3.1875802857929174
permutation,permuted_gated_a1_d0p15,239,2.5909898580522888,3.688414990065635,0.015652281528478484,0.21234072285585248,3.8475659637084343
permutation,permuted_llm_a1p25,240,2.642628716458878,3.886196578931469,-0.6610788940679642,0.1256035896217771,3.170834788111992
permutation,permuted_gated_a1_d0p15,240,2.5766498121275294,3.676096820097947,0.007994081248320446,0.2175930164090616,3.8399077634282768
permutation,permuted_llm_a1p25,241,2.659762287275372,3.8793417007195883,-0.6251882269526374,0.12868557194807684,3.206725455227319
permutation,permuted_gated_a1_d0p15,241,2.5911910296436176,3.6766606658231122,0.042686073363887515,0.2173529842840629,3.874599755543844
permutation,permuted_llm_a1p25,242,2.6509203407508766,3.8808773245294956,-0.6537485462763232,0.1279956218955195,3.178165135903633
permutation,permuted_gated_a1_d0p15,242,2.5897473487909926,3.688533232646145,0.0188963813422182,0.2122902207520524,3.8508100635221743
permutation,permuted_llm_a1p25,243,2.6393509711963246,3.8944606443188037,-0.6597101457239599,0.12188079683740205,3.172203536455996
permutation,permuted_gated_a1_d0p15,243,2.5771396703558644,3.6826745484334094,-0.0035152866680521282,0.21479055217556453,3.828398395511904
permutation,permuted_llm_a1p25,244,2.628292099453233,3.8673556559822506,-0.6396467786800837,0.13406147365783372,3.1922669034998723
permutation,permuted_gated_a1_d0p15,244,2.5903097525271024,3.693713018383791,0.019792399261210764,0.21007631484397415,3.851706081441167
permutation,permuted_llm_a1p25,245,2.6478926578362576,3.8923713317733126,-0.6378922214860838,0.12282273642881525,3.1940214606938726
permutation,permuted_gated_a1_d0p15,245,2.581735085370704,3.691095753579667,0.029349782305766334,0.2111953552150424,3.861263464485722
permutation,permuted_llm_a1p25,246,2.62936319559301,3.8814577599491997,-0.6613480770010105,0.12773476331385336,3.1705656051789455
permutation,permuted_gated_a1_d0p15,246,2.570136178001369,3.68395174031169,0.005234913669587105,0.2142458192548139,3.837148595849543
permutation,permuted_llm_a1p25,247,2.6470050896624797,3.882492151889078,-0.6298891095914342,0.12726979143429484,3.2020245725885217
permutation,permuted_gated_a1_d0p15,247,2.5807377751717646,3.6885199731743543,0.023311646135537344,0.2122958840312832,3.855225328315494
permutation,permuted_llm_a1p25,248,2.653821038843205,3.8864714327480625,-0.6353373858028426,0.12547990072209447,3.196576296377113
permutation,permuted_gated_a1_d0p15,248,2.5837435132021955,3.683368188140219,0.02818072392331285,0.21449473252751128,3.8600944061032685
permutation,permuted_llm_a1p25,249,2.650219213105423,3.873329108526556,-0.6292110178602778,0.13138437956959548,3.202702664319678
permutation,permuted_gated_a1_d0p15,249,2.5802133826739624,3.663136922998522,0.017176917970677847,0.22309996609537674,3.849090600150634
permutation,permuted_llm_a1p25,250,2.6492448883251933,3.8902072473936773,-0.6413917034535844,0.12379785300797508,3.190521978726372
permutation,permuted_gated_a1_d0p15,250,2.585206763425634,3.684452352047608,0.020535441694082952,0.2140322526726075,3.8524491238740386
permutation,permuted_llm_a1p25,251,2.6401331673674835,3.896826296420957,-0.6505910653873264,0.12081366294958595,3.1813226167926296
permutation,permuted_gated_a1_d0p15,251,2.5834855683485887,3.6868591083816074,0.013683543911684016,0.21300509829568337,3.8455972260916402
permutation,permuted_llm_a1p25,252,2.6635870784229794,3.9006017318231545,-0.6271537970702232,0.11910924046588822,3.2047598851097328
permutation,permuted_gated_a1_d0p15,252,2.5964123677018365,3.6992394273381404,0.037989165367076264,0.20771083218830344,3.869902847547032
permutation,permuted_llm_a1p25,253,2.653695516396748,3.9003259230924465,-0.6253912422709792,0.11923381036013192,3.206522439908977
permutation,permuted_gated_a1_d0p15,253,2.589113045404817,3.6851457259324585,0.039326153570608105,0.21373640366335223,3.871239835750565
permutation,permuted_llm_a1p25,254,2.6653538116724373,3.8841123113796083,-0.6448320907130334,0.1265412608425336,3.1870815914669226
permutation,permuted_gated_a1_d0p15,254,2.589084886556635,3.6753333926148053,0.01518479399450359,0.2179179528841898,3.8470984761744598
permutation,permuted_llm_a1p25,255,2.6581234841327923,3.904474010877648,-0.6452528038182672,0.11735938328205753,3.1866608783616885
permutation,permuted_gated_a1_d0p15,255,2.591127980584489,3.69798614564493,0.018915322421292093,0.20824758755347306,3.850829004601248
permutation,permuted_llm_a1p25,256,2.6438687551635667,3.9044582564622647,-0.6488445357044111,0.11736650611541088,3.1830691464755443
permutation,permuted_gated_a1_d0p15,256,2.5747712359057364,3.684659847149727,0.0147878597271318,0.2139437244276603,3.8467015419070876
permutation,permuted_llm_a1p25,257,2.6695097916443697,3.917225932448652,-0.6474962471889196,0.11158460093384326,3.184417434991037
permutation,permuted_gated_a1_d0p15,257,2.5936889919350983,3.702221009500655,0.01322883286553286,0.20643314941479884,3.845142515045489
permutation,permuted_llm_a1p25,258,2.6737525714278365,3.9285882035016737,-0.6304064125998319,0.1064232665435807,3.201507269580124
permutation,permuted_gated_a1_d0p15,258,2.587303215329126,3.688996982913708,0.02943787613463026,0.21209213465005827,3.8613515583145865
permutation,permuted_llm_a1p25,259,2.6404319135471512,3.8798155808747534,-0.6507803707942785,0.1284726884915579,3.1811333113856772
permutation,permuted_gated_a1_d0p15,259,2.579568233801128,3.6751177545588436,0.006969961559829847,0.21800972235750526,3.8388836437397855
permutation,permuted_llm_a1p25,260,2.6324541438466613,3.8777379310128524,-0.657804380285871,0.12940584819261602,3.1741093018940854
permutation,permuted_gated_a1_d0p15,260,2.5846833820981727,3.6974741519070093,0.0032589232205000817,0.2084668118549614,3.8351726054004565
permutation,permuted_llm_a1p25,261,2.611126203581739,3.858215768217563,-0.6309015831229218,0.1381496564941248,3.201012099057034
permutation,permuted_gated_a1_d0p15,261,2.585319447679823,3.696920143821471,0.030680843059267576,0.20870399157054997,3.8625945252392233
permutation,permuted_llm_a1p25,262,2.6644747771350756,3.885876909863386,-0.6416553128785332,0.12574743514464226,3.190258369301423
permutation,permuted_gated_a1_d0p15,262,2.5971914039097754,3.6981133081207886,0.015200500956355655,0.20819313471123513,3.8471141831363114
permutation,permuted_llm_a1p25,263,2.6617492569751455,3.9036525554411807,-0.6618339412119232,0.11773073863493677,3.170079740968033
permutation,permuted_gated_a1_d0p15,263,2.582121632285049,3.6784782498503756,-0.007038812808207368,0.21657897848787522,3.8248748693717483
permutation,permuted_llm_a1p25,264,2.657989494339192,3.893814501402034,-0.631717767823195,0.12217215601968467,3.200195914356761
permutation,permuted_gated_a1_d0p15,264,2.5861111505423295,3.6807184742687826,0.024662964338159832,0.2156244678452549,3.8565766465181155
permutation,permuted_llm_a1p25,265,2.6275084966329296,3.8714710143661124,-0.6310165051085141,0.1322175556019164,3.200897177071442
permutation,permuted_gated_a1_d0p15,265,2.581467446678008,3.678974852658467,0.02758565811606229,0.21636743702207184,3.8594993402960185
permutation,permuted_llm_a1p25,266,2.6604420561789266,3.918484511649158,-0.6212445876604874,0.11101362505055457,3.210669094519469
permutation,permuted_gated_a1_d0p15,266,2.5829921682693433,3.694013922775531,0.03434264123648631,0.20994760902061316,3.8662563234164424
permutation,permuted_llm_a1p25,267,2.660989714791666,3.9096290123143347,-0.6278159186207517,0.11502717808256879,3.2040977635592043
permutation,permuted_gated_a1_d0p15,267,2.590103606154321,3.7064336367438773,0.020841852411011535,0.20462617826563967,3.8527555345909676
permutation,permuted_llm_a1p25,268,2.6552260505869585,3.8998960729746157,-0.6437243445877168,0.11942793597705892,3.188189337592239
permutation,permuted_gated_a1_d0p15,268,2.583643219607307,3.6899697965847795,0.013936857839630444,0.21167652649938495,3.8458505400195864
permutation,permuted_llm_a1p25,269,2.642714255656393,3.8669009916277144,-0.647715523808969,0.1342650692269488,3.184198158370987
permutation,permuted_gated_a1_d0p15,269,2.571619850337915,3.6685176107961195,0.007697355418883943,0.22081595282692457,3.8396110375988397
permutation,permuted_llm_a1p25,270,2.644102428716176,3.8960087663258776,-0.670361451034519,0.12118251998308582,3.161552231145437
permutation,permuted_gated_a1_d0p15,270,2.5861075044820794,3.685633145942889,-0.008021574346730936,0.21352839780214072,3.823892107833225
permutation,permuted_llm_a1p25,271,2.6388734057713155,3.8957447578676505,-0.6537925730910704,0.12130162001635425,3.1781211090888855
permutation,permuted_gated_a1_d0p15,271,2.567833035578982,3.6884018209161655,0.0018189006443850757,0.21234634737709657,3.8337325828243407
permutation,permuted_llm_a1p25,272,2.6427756827796065,3.904885062429127,-0.657063133274327,0.11717352987813368,3.1748505489056287
permutation,permuted_gated_a1_d0p15,272,2.5880394799057123,3.704224617900097,0.007041048703206276,0.20557397463874072,3.838954730883162
permutation,permuted_llm_a1p25,273,2.65016067595406,3.905525849952608,-0.6536163085356627,0.11688376431825731,3.178297373644293
permutation,permuted_gated_a1_d0p15,273,2.593048220024506,3.712166230429491,0.013989534481060936,0.20216392941045636,3.845903216661017
permutation,permuted_llm_a1p25,274,2.6563234942709535,3.8750941148599147,-0.6468764983543014,0.13059257420829962,3.185037183825654
permutation,permuted_gated_a1_d0p15,274,2.5883220162181564,3.6779762397471267,0.011345273282038017,0.21679279431329457,3.843258955461994
permutation,permuted_llm_a1p25,275,2.631612363039814,3.865870794365876,-0.6472614891689094,0.13472629590570273,3.1846521930110465
permutation,permuted_gated_a1_d0p15,275,2.581475731306564,3.6807208388472215,0.01465274639370137,0.21562346004306632,3.846566428573657
permutation,permuted_llm_a1p25,276,2.625488418659246,3.857594355510304,-0.6433809782137723,0.13842725715606996,3.188532703966184
permutation,permuted_gated_a1_d0p15,276,2.57050646556134,3.6554299249793227,0.018238716573205214,0.2263656197826266,3.850152398753161
permutation,permuted_llm_a1p25,277,2.63431099818793,3.8560050931761762,-0.6409762108535605,0.13913701713876714,3.1909374713263956
permutation,permuted_gated_a1_d0p15,277,2.5818463711868143,3.6802179229673446,0.026823285368985626,0.21583779222712018,3.8587369675489414
permutation,permuted_llm_a1p25,278,2.638902446931855,3.8557350167857027,-0.6043554365356095,0.1392576034032169,3.227558245644347
permutation,permuted_gated_a1_d0p15,278,2.584557689466985,3.6673296823281687,0.048029755394596425,0.22132049724767466,3.879943437574553
permutation,permuted_llm_a1p25,279,2.661369132507749,3.913947153373891,-0.6390747032987715,0.1130712135477634,3.192838978881184
permutation,permuted_gated_a1_d0p15,279,2.574112618798158,3.6781596259402627,0.024329604427611822,0.2167146899650062,3.8562432866075684
permutation,permuted_llm_a1p25,280,2.6406655626000415,3.894860631071457,-0.6694946393900855,0.12170041032552115,3.16241904278987
permutation,permuted_gated_a1_d0p15,280,2.5733737227772124,3.678222607978208,0.002887059514843746,0.21668786495874992,3.8348007416948
permutation,permuted_llm_a1p25,281,2.663150935377103,3.886683076382264,-0.6439224820136231,0.12538465151994238,3.1879912001663326
permutation,permuted_gated_a1_d0p15,281,2.581634854505692,3.6725112882504813,0.014023569245527332,0.219118535011252,3.8459372514254833
permutation,permuted_llm_a1p25,282,2.6672020721577963,3.9154775921307,-0.6337503736294989,0.11237746091355094,3.1981633085504573
permutation,permuted_gated_a1_d0p15,282,2.5964758104687107,3.6978268919660002,0.02695213479202266,0.20831577967994275,3.8588658169719783
permutation,permuted_llm_a1p25,283,2.6509801697453974,3.866793645097523,-0.6350568468184712,0.13431313477150242,3.1968568353614852
permutation,permuted_gated_a1_d0p15,283,2.5958347949547114,3.6930520414226624,0.031948793316695985,0.2103589976828676,3.863862475496652
permutation,permuted_llm_a1p25,284,2.6587342923248434,3.9022487476071466,-0.6528641147688514,0.11836517716949158,3.1790495674111043
permutation,permuted_gated_a1_d0p15,284,2.5788457597506866,3.6938473277521164,0.019355759610758232,0.2100188679987387,3.851269441790714
permutation,permuted_llm_a1p25,285,2.656446001328656,3.8795841681362817,-0.6385854597378737,0.12857665039536414,3.193328222442082
permutation,permuted_gated_a1_d0p15,285,2.592337179212854,3.6787130954948855,0.019044096385088142,0.2164789431606282,3.850957778565044
permutation,permuted_llm_a1p25,286,2.660545481167211,3.8974445764241996,-0.6552884289948027,0.12053465310254541,3.1766252531851533
permutation,permuted_gated_a1_d0p15,286,2.5856754674368725,3.696803719105483,0.0013922582129274992,0.20875383033299078,3.8333059403928833
permutation,permuted_llm_a1p25,287,2.6467697401636823,3.8805328507923513,-0.6536037484336749,0.12815041641776814,3.1783099337462812
permutation,permuted_gated_a1_d0p15,287,2.5868414483414157,3.684253704178956,0.00913691829165805,0.21411700155467117,3.841050600471614
permutation,permuted_llm_a1p25,288,2.6625741624945065,3.9048092201421256,-0.633840208893418,0.11720782278418818,3.198073473286538
permutation,permuted_gated_a1_d0p15,288,2.591144318722933,3.6964503884477353,0.02447559419467108,0.20890507350977772,3.8563892763746273
permutation,permuted_llm_a1p25,289,2.6419971139743033,3.874039268087841,-0.6550753125297134,0.13106583589841792,3.176838369650243
permutation,permuted_gated_a1_d0p15,289,2.5776579150628525,3.674576272225301,0.002615784663031451,0.21824013822703325,3.8345294668429877
permutation,permuted_llm_a1p25,290,2.643899350557717,3.8567079088535414,-0.6308602845159481,0.13882317775132724,3.201053397664008
permutation,permuted_gated_a1_d0p15,290,2.5856663633387855,3.6771894029015293,0.02521301665935211,0.21712786465009548,3.857126698839308
permutation,permuted_llm_a1p25,291,2.649945927946817,3.874504161100162,-0.6384916812411306,0.13085727546254233,3.1934220009388254
permutation,permuted_gated_a1_d0p15,291,2.578426776413662,3.6805646369361287,0.025969166118669295,0.21569003315206048,3.857882848298625
permutation,permuted_llm_a1p25,292,2.6395835111877513,3.8603044369954955,-0.6405772024669815,0.13721626797213438,3.191336479712975
permutation,permuted_gated_a1_d0p15,292,2.5775473756783494,3.6764373198069213,0.02413672295718976,0.21744806827446206,3.8560504051371454
permutation,permuted_llm_a1p25,293,2.612645472308755,3.8623955051669507,-0.635357142147565,0.13628130117465487,3.196556540032391
permutation,permuted_gated_a1_d0p15,293,2.5701423967313697,3.6712804791364295,0.021067837540647637,0.21964185809672931,3.8529815197206037
permutation,permuted_llm_a1p25,294,2.6249452183102786,3.8472876246664156,-0.657597314814561,0.1430250114786057,3.174316367365395
permutation,permuted_gated_a1_d0p15,294,2.57029784325631,3.6599081731689123,0.003971043859445602,0.224468907756617,3.8358847260394016
permutation,permuted_llm_a1p25,295,2.6445445989471774,3.8762830630265857,-0.6337046869016238,0.13005899287574296,3.1982089952783324
permutation,permuted_gated_a1_d0p15,295,2.578256218395411,3.6797871078105127,0.033260979543569213,0.21602137330740334,3.865174661723525
permutation,permuted_llm_a1p25,296,2.6298908948958712,3.8644419875504483,-0.6371734259776503,0.13536577951212225,3.1947402562023055
permutation,permuted_gated_a1_d0p15,296,2.574650089622597,3.6734058907751597,0.019643916114133415,0.21873805225160226,3.8515575982940895
permutation,permuted_llm_a1p25,297,2.6196986416095513,3.842970946933666,-0.6547598733669217,0.14494699387361232,3.1771538088130344
permutation,permuted_gated_a1_d0p15,297,2.5550640141459673,3.6486623184243068,-0.004642632491466807,0.22922755756089974,3.8272710496884894
permutation,permuted_llm_a1p25,298,2.6154867096497227,3.8406472902131004,-0.6421244017792276,0.14598069879415776,3.1897892804007286
permutation,permuted_gated_a1_d0p15,298,2.574068799230963,3.670728558801716,0.01593517523453962,0.21987647005575117,3.847848857414496
permutation,permuted_llm_a1p25,299,2.6222509638386384,3.9028416107554054,-0.641744167575183,0.1180972657490913,3.190169514604773
permutation,permuted_gated_a1_d0p15,299,2.576759470214836,3.6993952980794504,0.02161348470361073,0.2076440631650358,3.853527166883567
permutation,permuted_llm_a1p25,300,2.644818187559337,3.8848417953408343,-0.6522327886006949,0.1262131374905372,3.179680893579261
permutation,permuted_gated_a1_d0p15,300,2.576191976572323,3.6914600474860784,0.006796059822251214,0.21103964486504745,3.838709742002208
permutation,permuted_llm_a1p25,301,2.6592341598229785,3.9129663617391124,-0.6389899909047428,0.11351566683629288,3.1929236912752135
permutation,permuted_gated_a1_d0p15,301,2.588851453658583,3.6964577283641393,0.02154833576241317,0.20890193180582795,3.853462017942369
permutation,permuted_llm_a1p25,302,2.6363997936000865,3.8630514527793465,-0.6627494734620029,0.13598790691906992,3.1691642087179535
permutation,permuted_gated_a1_d0p15,302,2.576913190311241,3.669372275336369,0.005773742774893431,0.22045285327601694,3.8376874249548494
permutation,permuted_llm_a1p25,303,2.658339705588849,3.8831827421929366,-0.623315710261404,0.12695929364150427,3.208597971918552
permutation,permuted_gated_a1_d0p15,303,2.5905224576240764,3.6795439408188244,0.034081106690766895,0.21612498333688202,3.865994788870723
permutation,permuted_llm_a1p25,304,2.655619181004569,3.888534369430118,-0.6531811520240325,0.12455126484999357,3.1787325301559233
permutation,permuted_gated_a1_d0p15,304,2.5806809589230686,3.683283554498818,0.0068911105058299124,0.21453082960169156,3.838804792685786
permutation,permuted_llm_a1p25,305,2.6511872007464556,3.881216650140756,-0.6453920315127376,0.1278431273281111,3.1865216506672187
permutation,permuted_gated_a1_d0p15,305,2.575857179849666,3.667704249139551,0.017006581276596086,0.22116142652396376,3.848920263456552
permutation,permuted_llm_a1p25,306,2.641087353423122,3.8743762182222343,-0.6439623932456372,0.13091467572893234,3.1879512889343187
permutation,permuted_gated_a1_d0p15,306,2.579681539860155,3.6777286970540017,0.0073064629809967375,0.21689821679781995,3.8392201451609527
permutation,permuted_llm_a1p25,307,2.6469633858001718,3.8573149247885814,-0.6442437422081739,0.13855207130272218,3.1876699399717823
permutation,permuted_gated_a1_d0p15,307,2.584759612812339,3.6748527378224423,0.017006133184759426,0.21812249862915123,3.8489198153647157
permutation,permuted_llm_a1p25,308,2.6562341978093387,3.904139568824346,-0.6355930992219049,0.11751058392872882,3.196320582958051
permutation,permuted_gated_a1_d0p15,308,2.593192501150801,3.7049496717404535,0.028180896302194697,0.20526294705677262,3.8600945784821508
permutation,permuted_llm_a1p25,309,2.6448787898599613,3.896861295584214,-0.6318128125246658,0.12079787013667287,3.20010086965529
permutation,permuted_gated_a1_d0p15,309,2.5790228035019918,3.6929400932898266,0.02301863369261904,0.2104068700090651,3.8549323158725746
permutation,permuted_llm_a1p25,310,2.6726455077310614,3.9300253350923167,-0.6334908587571263,0.105769381650343,3.19842282342283
permutation,permuted_gated_a1_d0p15,310,2.5978839474587034,3.7054463636414305,0.025627393413199622,0.20504984515131985,3.8575410755931556
permutation,permuted_llm_a1p25,311,2.6563942232604925,3.912784436053175,-0.6704601836570881,0.1135980956161029,3.1614534985228677
permutation,permuted_gated_a1_d0p15,311,2.5781678118377385,3.68405239603427,-0.005162317255847573,0.2142028807252696,3.8267513649241085
permutation,permuted_llm_a1p25,312,2.6485292401613583,3.8618783685978713,-0.6131925246767295,0.13651257247882287,3.2187211575032264
permutation,permuted_gated_a1_d0p15,312,2.584946164065882,3.6741070269739198,0.041802270708776734,0.2184397877392712,3.873715952888733
permutation,permuted_llm_a1p25,313,2.6414684220132827,3.9007172094043923,-0.6520866118295886,0.11905708203136978,3.179827070350367
permutation,permuted_gated_a1_d0p15,313,2.5769772641991326,3.6840700220644726,0.01361928413751638,0.21419536155051233,3.8455329663174727
permutation,permuted_llm_a1p25,314,2.6596356330721473,3.911092010863972,-0.6389955601705477,0.11436473354147236,3.192918122009408
permutation,permuted_gated_a1_d0p15,314,2.601146060163035,3.7202361784196722,0.018602593965624158,0.19869129721804535,3.8505162761455805
permutation,permuted_llm_a1p25,315,2.6256430623461444,3.848404649425413,-0.6467319628295974,0.1425273095443631,3.1851817193503584
permutation,permuted_gated_a1_d0p15,315,2.56787377512078,3.653908223441856,0.018245025165153948,0.22700959087003292,3.8501587073451096
permutation,permuted_llm_a1p25,316,2.618989700189171,3.822289457982845,-0.6373124337484168,0.15412540593844037,3.194601248431539
permutation,permuted_gated_a1_d0p15,316,2.577208853549731,3.6733596839414626,0.02060832095569003,0.2187577067166533,3.8525220031356464
permutation,permuted_llm_a1p25,317,2.6502408042284276,3.904267288877312,-0.6644537634927238,0.11745284345270368,3.167459918687232
permutation,permuted_gated_a1_d0p15,317,2.5815069702660103,3.686213633276198,0.0025181364097302153,0.21328063968987931,3.834431818589686
permutation,permuted_llm_a1p25,318,2.6322494749134013,3.870627662749384,-0.6681325386435095,0.13259558556159312,3.1637811435364465
permutation,permuted_gated_a1_d0p15,318,2.5711734295078483,3.679664983755412,-0.0017771114351965449,0.21607340950268028,3.8301365707447594
permutation,permuted_llm_a1p25,319,2.632216486079362,3.86111211643452,-0.6519522676932719,0.13685519511261612,3.179961414486684
permutation,permuted_gated_a1_d0p15,319,2.578811521691949,3.666949286504564,0.012802027273752943,0.22148202680424123,3.8447157094537094
permutation,permuted_llm_a1p25,320,2.6249139078437658,3.8515029514205805,-0.6370582830275534,0.14114607288588754,3.1948553991524027
permutation,permuted_gated_a1_d0p15,320,2.5811899404170964,3.6727681165076596,0.02383047938487117,0.2190093130524613,3.855744161564827
permutation,permuted_llm_a1p25,321,2.6320960316440947,3.8660072403494907,-0.6335936354947661,0.13466521512393248,3.1983200466851898
permutation,permuted_gated_a1_d0p15,321,2.581389508203595,3.671503466340146,0.018153220164084577,0.21954706001988478,3.850066902344041
permutation,permuted_llm_a1p25,322,2.607194784879492,3.8287097511677306,-0.6444832208716208,0.15128139112850758,3.187430461308335
permutation,permuted_gated_a1_d0p15,322,2.565157900251376,3.6561853202481442,0.01768688898421005,0.22604584337012956,3.849600571164166
permutation,permuted_llm_a1p25,323,2.6271198380329768,3.8751414474502885,-0.6316028259933953,0.13057133521092024,3.2003108561865607
permutation,permuted_gated_a1_d0p15,323,2.5836345891181165,3.6779314160981453,0.038538328937624204,0.21681188415436947,3.8704520111175795
permutation,permuted_llm_a1p25,324,2.6355372325882582,3.8772102854839834,-0.6563232818556748,0.12964275634207045,3.175590400324281
