method,sample_size,seed,leaf,calibrated_leaf_value
llm_rule_small_hist_calibrated_n250,250,20285614,nonworker_other,5.581716824103152
llm_rule_small_hist_calibrated_n250,250,20285614,urban_nonworker,5.18031051401137
llm_rule_small_hist_calibrated_n250,250,20285614,worker_vehicle_household,5.562897589809393
llm_rule_small_hist_calibrated_n250,250,20285615,carless_nonworker,5.472254123030407
llm_rule_small_hist_calibrated_n250,250,20285615,carless_worker,6.665753441768889
llm_rule_small_hist_calibrated_n250,250,20285615,large_low_vehicle,7.748067552509623
llm_rule_small_hist_calibrated_n250,250,20285615,large_multi_vehicle,9.992806341167846
llm_rule_small_hist_calibrated_n250,250,20285615,multi_worker_multi_vehicle,8.306334721217032
llm_rule_small_hist_calibrated_n250,250,20285615,nonworker_other,7.12348513647405
llm_rule_small_hist_calibrated_n250,250,20285615,urban_nonworker,6.191211065291887
llm_rule_small_hist_calibrated_n250,250,20285615,worker_vehicle_household,7.606858796429678
llm_rule_small_hist_calibrated_n250,250,20285616,carless_nonworker,6.663917111541039
llm_rule_small_hist_calibrated_n250,250,20285616,carless_worker,9.012605892967114
llm_rule_small_hist_calibrated_n250,250,20285616,large_low_vehicle,8.938995989908614
llm_rule_small_hist_calibrated_n250,250,20285616,large_multi_vehicle,12.452269159549008
llm_rule_small_hist_calibrated_n250,250,20285616,multi_worker_multi_vehicle,7.621552885152915
llm_rule_small_hist_calibrated_n250,250,20285616,nonworker_other,5.848177759877364
llm_rule_small_hist_calibrated_n250,250,20285616,urban_nonworker,6.131208021640066
llm_rule_small_hist_calibrated_n250,250,20285616,worker_vehicle_household,6.428284821162304
llm_rule_small_hist_calibrated_n250,250,20285617,carless_nonworker,9.686201130223743
llm_rule_small_hist_calibrated_n250,250,20285617,carless_worker,10.568499103249888
llm_rule_small_hist_calibrated_n250,250,20285617,large_low_vehicle,11.687913197686143
llm_rule_small_hist_calibrated_n250,250,20285617,large_multi_vehicle,16.244511178235182
llm_rule_small_hist_calibrated_n250,250,20285617,multi_worker_multi_vehicle,11.362299342328344
llm_rule_small_hist_calibrated_n250,250,20285617,nonworker_other,5.533945795639288
llm_rule_small_hist_calibrated_n250,250,20285617,urban_nonworker,6.699487364989626
llm_rule_small_hist_calibrated_n250,250,20285617,worker_vehicle_household,7.909717064831757
llm_rule_small_hist_calibrated_n250,250,20285618,carless_nonworker,7.392280247201815
llm_rule_small_hist_calibrated_n250,250,20285618,carless_worker,8.641104433196622
llm_rule_small_hist_calibrated_n250,250,20285618,large_low_vehicle,8.476445816749672
llm_rule_small_hist_calibrated_n250,250,20285618,large_multi_vehicle,15.792759054413564
llm_rule_small_hist_calibrated_n250,250,20285618,multi_worker_multi_vehicle,7.694965810387325
llm_rule_small_hist_calibrated_n250,250,20285618,nonworker_other,6.688048009537381
llm_rule_small_hist_calibrated_n250,250,20285618,urban_nonworker,4.640396050715192
llm_rule_small_hist_calibrated_n250,250,20285618,worker_vehicle_household,7.77389209799682
llm_rule_small_hist_calibrated_n250,250,20285619,carless_nonworker,6.449023540265516
llm_rule_small_hist_calibrated_n250,250,20285619,carless_worker,8.00099300226344
llm_rule_small_hist_calibrated_n250,250,20285619,large_low_vehicle,8.677081448937205
llm_rule_small_hist_calibrated_n250,250,20285619,large_multi_vehicle,13.252771455703396
llm_rule_small_hist_calibrated_n250,250,20285619,multi_worker_multi_vehicle,10.284177975793503
llm_rule_small_hist_calibrated_n250,250,20285619,nonworker_other,5.6073427267795335
llm_rule_small_hist_calibrated_n250,250,20285619,urban_nonworker,6.236832232113978
llm_rule_small_hist_calibrated_n250,250,20285619,worker_vehicle_household,6.336382395125091
llm_rule_small_hist_calibrated_n250,250,20285620,carless_nonworker,5.494689192087862
llm_rule_small_hist_calibrated_n250,250,20285620,carless_worker,7.167693281777482
llm_rule_small_hist_calibrated_n250,250,20285620,large_low_vehicle,6.733948966552165
llm_rule_small_hist_calibrated_n250,250,20285620,large_multi_vehicle,12.119912438275108
llm_rule_small_hist_calibrated_n250,250,20285620,multi_worker_multi_vehicle,8.827043880708231
llm_rule_small_hist_calibrated_n250,250,20285620,nonworker_other,6.191613360427599
llm_rule_small_hist_calibrated_n250,250,20285620,urban_nonworker,6.187161256749187
llm_rule_small_hist_calibrated_n250,250,20285620,worker_vehicle_household,5.4169420392087275
llm_rule_small_hist_calibrated_n250,250,20285621,carless_nonworker,6.445418140660962
llm_rule_small_hist_calibrated_n250,250,20285621,carless_worker,8.85356821193577
llm_rule_small_hist_calibrated_n250,250,20285621,large_low_vehicle,15.165889662949608
llm_rule_small_hist_calibrated_n250,250,20285621,large_multi_vehicle,11.328327627782883
llm_rule_small_hist_calibrated_n250,250,20285621,multi_worker_multi_vehicle,9.255969473091984
llm_rule_small_hist_calibrated_n250,250,20285621,nonworker_other,6.83586350479844
llm_rule_small_hist_calibrated_n250,250,20285621,urban_nonworker,6.176667940091763
llm_rule_small_hist_calibrated_n250,250,20285621,worker_vehicle_household,6.872738807567959
llm_rule_small_hist_calibrated_n250,250,20285622,carless_nonworker,9.2821328163785
llm_rule_small_hist_calibrated_n250,250,20285622,carless_worker,10.330482777614666
llm_rule_small_hist_calibrated_n250,250,20285622,large_low_vehicle,12.590590659183608
llm_rule_small_hist_calibrated_n250,250,20285622,large_multi_vehicle,18.484920106071232
llm_rule_small_hist_calibrated_n250,250,20285622,multi_worker_multi_vehicle,10.417570759210669
llm_rule_small_hist_calibrated_n250,250,20285622,nonworker_other,6.187899853605191
llm_rule_small_hist_calibrated_n250,250,20285622,urban_nonworker,8.697176175849588
llm_rule_small_hist_calibrated_n250,250,20285622,worker_vehicle_household,6.161743646931196
llm_rule_small_hist_calibrated_n250,250,20285623,carless_nonworker,6.081996194012381
llm_rule_small_hist_calibrated_n250,250,20285623,carless_worker,6.331319203820865
llm_rule_small_hist_calibrated_n250,250,20285623,large_low_vehicle,10.169708313705561
llm_rule_small_hist_calibrated_n250,250,20285623,large_multi_vehicle,12.122223527247748
llm_rule_small_hist_calibrated_n250,250,20285623,multi_worker_multi_vehicle,8.478304926876117
llm_rule_small_hist_calibrated_n250,250,20285623,nonworker_other,6.41926058345104
llm_rule_small_hist_calibrated_n250,250,20285623,urban_nonworker,4.582446148105619
llm_rule_small_hist_calibrated_n250,250,20285623,worker_vehicle_household,5.710234521252283
llm_rule_small_hist_calibrated_n250,250,20285624,carless_nonworker,7.994382667309694
llm_rule_small_hist_calibrated_n250,250,20285624,carless_worker,8.952134707128634
llm_rule_small_hist_calibrated_n250,250,20285624,large_low_vehicle,9.923214991371381
llm_rule_small_hist_calibrated_n250,250,20285624,large_multi_vehicle,13.114598412986439
llm_rule_small_hist_calibrated_n250,250,20285624,multi_worker_multi_vehicle,9.663372312015863
llm_rule_small_hist_calibrated_n250,250,20285624,nonworker_other,6.435907114428488
llm_rule_small_hist_calibrated_n250,250,20285624,urban_nonworker,5.9171200595164155
llm_rule_small_hist_calibrated_n250,250,20285624,worker_vehicle_household,8.533655519594248
llm_rule_small_hist_calibrated_n250,250,20285625,carless_nonworker,5.123500842155748
llm_rule_small_hist_calibrated_n250,250,20285625,carless_worker,6.657279524516545
llm_rule_small_hist_calibrated_n250,250,20285625,large_low_vehicle,7.5432068205248575
llm_rule_small_hist_calibrated_n250,250,20285625,large_multi_vehicle,10.074012059422282
llm_rule_small_hist_calibrated_n250,250,20285625,multi_worker_multi_vehicle,6.462555739343019
llm_rule_small_hist_calibrated_n250,250,20285625,nonworker_other,7.00240935119484
llm_rule_small_hist_calibrated_n250,250,20285625,urban_nonworker,5.620126007323855
llm_rule_small_hist_calibrated_n250,250,20285625,worker_vehicle_household,5.449280358597001
llm_rule_small_hist_calibrated_n250,250,20285626,carless_nonworker,5.965075462797471
llm_rule_small_hist_calibrated_n250,250,20285626,carless_worker,7.645413590962423
llm_rule_small_hist_calibrated_n250,250,20285626,large_low_vehicle,7.700706406673198
llm_rule_small_hist_calibrated_n250,250,20285626,large_multi_vehicle,13.798074456945466
llm_rule_small_hist_calibrated_n250,250,20285626,multi_worker_multi_vehicle,7.542586468799513
llm_rule_small_hist_calibrated_n250,250,20285626,nonworker_other,5.624994881012602
llm_rule_small_hist_calibrated_n250,250,20285626,urban_nonworker,4.6338673443812715
llm_rule_small_hist_calibrated_n250,250,20285626,worker_vehicle_household,5.988882844679173
llm_rule_small_hist_calibrated_n250,250,20285627,carless_nonworker,6.029412827893066
llm_rule_small_hist_calibrated_n250,250,20285627,carless_worker,8.321424027429337
llm_rule_small_hist_calibrated_n250,250,20285627,large_low_vehicle,9.726654071418896
llm_rule_small_hist_calibrated_n250,250,20285627,large_multi_vehicle,15.969738410828242
llm_rule_small_hist_calibrated_n250,250,20285627,multi_worker_multi_vehicle,9.720717643542752
llm_rule_small_hist_calibrated_n250,250,20285627,nonworker_other,7.351903868890464
llm_rule_small_hist_calibrated_n250,250,20285627,urban_nonworker,5.662239706184506
llm_rule_small_hist_calibrated_n250,250,20285627,worker_vehicle_household,6.499500973817813
llm_rule_small_hist_calibrated_n250,250,20285628,carless_nonworker,7.201614290451209
llm_rule_small_hist_calibrated_n250,250,20285628,carless_worker,7.6295855717325445
llm_rule_small_hist_calibrated_n250,250,20285628,large_low_vehicle,8.154700010525353
llm_rule_small_hist_calibrated_n250,250,20285628,large_multi_vehicle,10.887658637476427
llm_rule_small_hist_calibrated_n250,250,20285628,multi_worker_multi_vehicle,8.451390212400046
llm_rule_small_hist_calibrated_n250,250,20285628,nonworker_other,7.453825879048823
llm_rule_small_hist_calibrated_n250,250,20285628,urban_nonworker,6.659157018124727
llm_rule_small_hist_calibrated_n250,250,20285628,worker_vehicle_household,8.39908700609953
llm_rule_small_hist_calibrated_n250,250,20285629,carless_nonworker,6.130172029536405
llm_rule_small_hist_calibrated_n250,250,20285629,carless_worker,6.851584034038921
llm_rule_small_hist_calibrated_n250,250,20285629,large_low_vehicle,6.751572067679398
llm_rule_small_hist_calibrated_n250,250,20285629,large_multi_vehicle,9.83916569983154
llm_rule_small_hist_calibrated_n250,250,20285629,multi_worker_multi_vehicle,8.224774655056574
llm_rule_small_hist_calibrated_n250,250,20285629,nonworker_other,5.245640173189145
llm_rule_small_hist_calibrated_n250,250,20285629,urban_nonworker,5.51998529939455
llm_rule_small_hist_calibrated_n250,250,20285629,worker_vehicle_household,6.846416951520798
llm_rule_small_hist_calibrated_n500,500,20310610,carless_nonworker,5.754402174978578
llm_rule_small_hist_calibrated_n500,500,20310610,carless_worker,6.523519667548269
llm_rule_small_hist_calibrated_n500,500,20310610,large_low_vehicle,8.582244933662626
llm_rule_small_hist_calibrated_n500,500,20310610,large_multi_vehicle,12.469733062810652
llm_rule_small_hist_calibrated_n500,500,20310610,multi_worker_multi_vehicle,8.722892595001769
llm_rule_small_hist_calibrated_n500,500,20310610,nonworker_other,4.941958859618859
llm_rule_small_hist_calibrated_n500,500,20310610,urban_nonworker,5.3342819490582585
llm_rule_small_hist_calibrated_n500,500,20310610,worker_vehicle_household,6.716992794783673
llm_rule_small_hist_calibrated_n500,500,20310611,carless_nonworker,5.66998010046876
llm_rule_small_hist_calibrated_n500,500,20310611,carless_worker,6.691157401403976
llm_rule_small_hist_calibrated_n500,500,20310611,large_low_vehicle,10.696513075818318
llm_rule_small_hist_calibrated_n500,500,20310611,large_multi_vehicle,16.390489093099408
llm_rule_small_hist_calibrated_n500,500,20310611,multi_worker_multi_vehicle,9.483501735842019
llm_rule_small_hist_calibrated_n500,500,20310611,nonworker_other,5.812390425926581
llm_rule_small_hist_calibrated_n500,500,20310611,urban_nonworker,4.871767837422226
llm_rule_small_hist_calibrated_n500,500,20310611,worker_vehicle_household,7.934323160537598
llm_rule_small_hist_calibrated_n500,500,20310612,carless_nonworker,6.724931753067283
llm_rule_small_hist_calibrated_n500,500,20310612,carless_worker,6.731982944691279
llm_rule_small_hist_calibrated_n500,500,20310612,large_low_vehicle,8.247955352297675
llm_rule_small_hist_calibrated_n500,500,20310612,large_multi_vehicle,12.87852334302123
llm_rule_small_hist_calibrated_n500,500,20310612,multi_worker_multi_vehicle,8.354666340125315
llm_rule_small_hist_calibrated_n500,500,20310612,nonworker_other,6.981047664025288
llm_rule_small_hist_calibrated_n500,500,20310612,urban_nonworker,6.835761634292409
llm_rule_small_hist_calibrated_n500,500,20310612,worker_vehicle_household,6.33305397996225
llm_rule_small_hist_calibrated_n500,500,20310613,carless_nonworker,4.254528962868064
llm_rule_small_hist_calibrated_n500,500,20310613,carless_worker,7.581427075882582
llm_rule_small_hist_calibrated_n500,500,20310613,large_low_vehicle,9.739051992108845
llm_rule_small_hist_calibrated_n500,500,20310613,large_multi_vehicle,11.290110495914178
llm_rule_small_hist_calibrated_n500,500,20310613,multi_worker_multi_vehicle,9.418169018539764
llm_rule_small_hist_calibrated_n500,500,20310613,nonworker_other,5.9500113213326715
llm_rule_small_hist_calibrated_n500,500,20310613,urban_nonworker,4.789142131740356
llm_rule_small_hist_calibrated_n500,500,20310613,worker_vehicle_household,7.404386046289041
llm_rule_small_hist_calibrated_n500,500,20310614,carless_nonworker,5.300019585115405
llm_rule_small_hist_calibrated_n500,500,20310614,carless_worker,8.471731291676782
llm_rule_small_hist_calibrated_n500,500,20310614,large_low_vehicle,12.009225736258553
llm_rule_small_hist_calibrated_n500,500,20310614,large_multi_vehicle,10.833000640733179
llm_rule_small_hist_calibrated_n500,500,20310614,multi_worker_multi_vehicle,8.060840920061102
llm_rule_small_hist_calibrated_n500,500,20310614,nonworker_other,6.090945357271391
llm_rule_small_hist_calibrated_n500,500,20310614,urban_nonworker,6.604463984282731
llm_rule_small_hist_calibrated_n500,500,20310614,worker_vehicle_household,7.394231692369301
llm_rule_small_hist_calibrated_n500,500,20310615,carless_nonworker,5.671557492551425
llm_rule_small_hist_calibrated_n500,500,20310615,carless_worker,7.259888448724825
llm_rule_small_hist_calibrated_n500,500,20310615,large_low_vehicle,9.045352311730017
llm_rule_small_hist_calibrated_n500,500,20310615,large_multi_vehicle,12.56199856686458
llm_rule_small_hist_calibrated_n500,500,20310615,multi_worker_multi_vehicle,7.779162931457333
llm_rule_small_hist_calibrated_n500,500,20310615,nonworker_other,5.604333591355227
llm_rule_small_hist_calibrated_n500,500,20310615,urban_nonworker,5.211198684810828
llm_rule_small_hist_calibrated_n500,500,20310615,worker_vehicle_household,6.9295604981314
llm_rule_small_hist_calibrated_n500,500,20310616,carless_nonworker,5.299327049036358
llm_rule_small_hist_calibrated_n500,500,20310616,carless_worker,7.413909067159508
llm_rule_small_hist_calibrated_n500,500,20310616,large_low_vehicle,12.832639668790435
llm_rule_small_hist_calibrated_n500,500,20310616,large_multi_vehicle,14.988612720077395
llm_rule_small_hist_calibrated_n500,500,20310616,multi_worker_multi_vehicle,7.991102955196332
llm_rule_small_hist_calibrated_n500,500,20310616,nonworker_other,4.805129680530515
llm_rule_small_hist_calibrated_n500,500,20310616,urban_nonworker,5.792129166474814
llm_rule_small_hist_calibrated_n500,500,20310616,worker_vehicle_household,6.211956376610242
llm_rule_small_hist_calibrated_n500,500,20310617,carless_nonworker,5.587299169092338
llm_rule_small_hist_calibrated_n500,500,20310617,carless_worker,8.192613145543413
llm_rule_small_hist_calibrated_n500,500,20310617,large_low_vehicle,8.267393174136965
llm_rule_small_hist_calibrated_n500,500,20310617,large_multi_vehicle,13.137782827394773
llm_rule_small_hist_calibrated_n500,500,20310617,multi_worker_multi_vehicle,9.885924044659742
llm_rule_small_hist_calibrated_n500,500,20310617,nonworker_other,4.94702939556121
llm_rule_small_hist_calibrated_n500,500,20310617,urban_nonworker,4.562017306209121
llm_rule_small_hist_calibrated_n500,500,20310617,worker_vehicle_household,5.954444804051205
llm_rule_small_hist_calibrated_n500,500,20310618,carless_nonworker,6.020568649061991
llm_rule_small_hist_calibrated_n500,500,20310618,carless_worker,7.299109776199053
llm_rule_small_hist_calibrated_n500,500,20310618,large_low_vehicle,10.095058007614512
llm_rule_small_hist_calibrated_n500,500,20310618,large_multi_vehicle,11.021760954063643
llm_rule_small_hist_calibrated_n500,500,20310618,multi_worker_multi_vehicle,7.941345595713856
llm_rule_small_hist_calibrated_n500,500,20310618,nonworker_other,6.394315605681246
llm_rule_small_hist_calibrated_n500,500,20310618,urban_nonworker,5.991235194777348
llm_rule_small_hist_calibrated_n500,500,20310618,worker_vehicle_household,8.349388824567091
llm_rule_small_hist_calibrated_n500,500,20310619,carless_nonworker,5.726022782183781
llm_rule_small_hist_calibrated_n500,500,20310619,carless_worker,6.424923158277763
llm_rule_small_hist_calibrated_n500,500,20310619,large_low_vehicle,9.024197593974044
llm_rule_small_hist_calibrated_n500,500,20310619,large_multi_vehicle,14.579230925602259
llm_rule_small_hist_calibrated_n500,500,20310619,multi_worker_multi_vehicle,8.399789087533167
llm_rule_small_hist_calibrated_n500,500,20310619,nonworker_other,5.37729117266346
llm_rule_small_hist_calibrated_n500,500,20310619,urban_nonworker,6.730581434033091
llm_rule_small_hist_calibrated_n500,500,20310619,worker_vehicle_household,6.11330358453181
llm_rule_small_hist_calibrated_n500,500,20310620,carless_nonworker,5.180187361804853
llm_rule_small_hist_calibrated_n500,500,20310620,carless_worker,7.517031441610392
llm_rule_small_hist_calibrated_n500,500,20310620,large_low_vehicle,10.098842661845975
llm_rule_small_hist_calibrated_n500,500,20310620,large_multi_vehicle,13.163359565313577
llm_rule_small_hist_calibrated_n500,500,20310620,multi_worker_multi_vehicle,9.466492461480176
llm_rule_small_hist_calibrated_n500,500,20310620,nonworker_other,5.7936834168610565
llm_rule_small_hist_calibrated_n500,500,20310620,urban_nonworker,5.71007883975192
llm_rule_small_hist_calibrated_n500,500,20310620,worker_vehicle_household,7.596623129219848
llm_rule_small_hist_calibrated_n500,500,20310621,carless_nonworker,4.550708776961882
llm_rule_small_hist_calibrated_n500,500,20310621,carless_worker,7.655803290821978
llm_rule_small_hist_calibrated_n500,500,20310621,large_low_vehicle,7.588558653807447
llm_rule_small_hist_calibrated_n500,500,20310621,large_multi_vehicle,10.155393067745779
llm_rule_small_hist_calibrated_n500,500,20310621,multi_worker_multi_vehicle,8.579136863580024
llm_rule_small_hist_calibrated_n500,500,20310621,nonworker_other,5.6977921744063575
llm_rule_small_hist_calibrated_n500,500,20310621,urban_nonworker,6.782828930170302
llm_rule_small_hist_calibrated_n500,500,20310621,worker_vehicle_household,6.890352939274012
llm_rule_small_hist_calibrated_n500,500,20310622,carless_nonworker,5.0647388846071095
llm_rule_small_hist_calibrated_n500,500,20310622,carless_worker,6.630857451594881
llm_rule_small_hist_calibrated_n500,500,20310622,large_low_vehicle,8.744196374114427
llm_rule_small_hist_calibrated_n500,500,20310622,large_multi_vehicle,14.096242671297407
llm_rule_small_hist_calibrated_n500,500,20310622,multi_worker_multi_vehicle,9.22696300113003
llm_rule_small_hist_calibrated_n500,500,20310622,nonworker_other,6.821314967831843
llm_rule_small_hist_calibrated_n500,500,20310622,urban_nonworker,4.741227055919353
llm_rule_small_hist_calibrated_n500,500,20310622,worker_vehicle_household,7.859587356774484
llm_rule_small_hist_calibrated_n500,500,20310623,carless_nonworker,6.246012838129186
llm_rule_small_hist_calibrated_n500,500,20310623,carless_worker,7.212195455948511
llm_rule_small_hist_calibrated_n500,500,20310623,large_low_vehicle,7.57093212238802
llm_rule_small_hist_calibrated_n500,500,20310623,large_multi_vehicle,13.735657903480044
llm_rule_small_hist_calibrated_n500,500,20310623,multi_worker_multi_vehicle,7.929735866927477
llm_rule_small_hist_calibrated_n500,500,20310623,nonworker_other,5.664170446642746
llm_rule_small_hist_calibrated_n500,500,20310623,urban_nonworker,5.134637217450576
llm_rule_small_hist_calibrated_n500,500,20310623,worker_vehicle_household,5.927410928664106
llm_rule_small_hist_calibrated_n500,500,20310624,carless_nonworker,5.3108427088515135
llm_rule_small_hist_calibrated_n500,500,20310624,carless_worker,6.277409371022744
llm_rule_small_hist_calibrated_n500,500,20310624,large_low_vehicle,9.01112516041206
llm_rule_small_hist_calibrated_n500,500,20310624,large_multi_vehicle,12.197039768244908
llm_rule_small_hist_calibrated_n500,500,20310624,multi_worker_multi_vehicle,9.44545076929314
llm_rule_small_hist_calibrated_n500,500,20310624,nonworker_other,6.2401293074425634
llm_rule_small_hist_calibrated_n500,500,20310624,urban_nonworker,5.387416928629571
llm_rule_small_hist_calibrated_n500,500,20310624,worker_vehicle_household,7.035826704662946
llm_rule_small_hist_calibrated_n500,500,20310625,carless_nonworker,4.352582640700723
llm_rule_small_hist_calibrated_n500,500,20310625,carless_worker,5.980289752159914
llm_rule_small_hist_calibrated_n500,500,20310625,large_low_vehicle,8.487180921950074
llm_rule_small_hist_calibrated_n500,500,20310625,large_multi_vehicle,13.257621738013045
llm_rule_small_hist_calibrated_n500,500,20310625,multi_worker_multi_vehicle,8.713015187892413
llm_rule_small_hist_calibrated_n500,500,20310625,nonworker_other,4.410610649818211
llm_rule_small_hist_calibrated_n500,500,20310625,urban_nonworker,4.048906001427717
llm_rule_small_hist_calibrated_n500,500,20310625,worker_vehicle_household,4.820484292214852
llm_rule_small_hist_calibrated_n500,500,20310626,carless_nonworker,5.686976384486557
llm_rule_small_hist_calibrated_n500,500,20310626,carless_worker,5.841292101124822
llm_rule_small_hist_calibrated_n500,500,20310626,large_low_vehicle,8.282327739532235
llm_rule_small_hist_calibrated_n500,500,20310626,large_multi_vehicle,10.717865519039792
llm_rule_small_hist_calibrated_n500,500,20310626,multi_worker_multi_vehicle,9.803888171345182
llm_rule_small_hist_calibrated_n500,500,20310626,nonworker_other,5.311534233302509
llm_rule_small_hist_calibrated_n500,500,20310626,urban_nonworker,5.674099615887256
llm_rule_small_hist_calibrated_n500,500,20310626,worker_vehicle_household,5.38087974887649
llm_rule_small_hist_calibrated_n500,500,20310627,carless_nonworker,7.056534190559889
llm_rule_small_hist_calibrated_n500,500,20310627,carless_worker,5.772073493018988
llm_rule_small_hist_calibrated_n500,500,20310627,large_low_vehicle,8.04231493257587
llm_rule_small_hist_calibrated_n500,500,20310627,large_multi_vehicle,11.795487421804708
llm_rule_small_hist_calibrated_n500,500,20310627,multi_worker_multi_vehicle,10.651303674860657
llm_rule_small_hist_calibrated_n500,500,20310627,nonworker_other,5.094771386944492
llm_rule_small_hist_calibrated_n500,500,20310627,urban_nonworker,3.911904494735106
llm_rule_small_hist_calibrated_n500,500,20310627,worker_vehicle_household,5.7031392130312035
llm_rule_small_hist_calibrated_n500,500,20310628,carless_nonworker,6.447061309908474
llm_rule_small_hist_calibrated_n500,500,20310628,carless_worker,8.81870285057466
llm_rule_small_hist_calibrated_n500,500,20310628,large_low_vehicle,9.272837792137556
llm_rule_small_hist_calibrated_n500,500,20310628,large_multi_vehicle,13.133641831476316
llm_rule_small_hist_calibrated_n500,500,20310628,multi_worker_multi_vehicle,8.596874231730093
llm_rule_small_hist_calibrated_n500,500,20310628,nonworker_other,7.620073501585345
llm_rule_small_hist_calibrated_n500,500,20310628,urban_nonworker,6.554584187237497
llm_rule_small_hist_calibrated_n500,500,20310628,worker_vehicle_household,7.077444361093887
llm_rule_small_hist_calibrated_n500,500,20310629,carless_nonworker,5.696008968276491
llm_rule_small_hist_calibrated_n500,500,20310629,carless_worker,7.927172594335904
llm_rule_small_hist_calibrated_n500,500,20310629,large_low_vehicle,7.7382663608566595
llm_rule_small_hist_calibrated_n500,500,20310629,large_multi_vehicle,16.16143818098361
llm_rule_small_hist_calibrated_n500,500,20310629,multi_worker_multi_vehicle,8.945054218208663
llm_rule_small_hist_calibrated_n500,500,20310629,nonworker_other,7.4438861807199075
llm_rule_small_hist_calibrated_n500,500,20310629,urban_nonworker,4.742751235368148
llm_rule_small_hist_calibrated_n500,500,20310629,worker_vehicle_household,5.623171309066838
llm_rule_small_hist_calibrated_n1000,1000,20360610,carless_nonworker,5.077947383407494
llm_rule_small_hist_calibrated_n1000,1000,20360610,carless_worker,8.232961392908198
llm_rule_small_hist_calibrated_n1000,1000,20360610,large_low_vehicle,7.3740514486982836
llm_rule_small_hist_calibrated_n1000,1000,20360610,large_multi_vehicle,11.5196355487595
llm_rule_small_hist_calibrated_n1000,1000,20360610,multi_worker_multi_vehicle,9.35213013379433
llm_rule_small_hist_calibrated_n1000,1000,20360610,nonworker_other,4.272668693757609
llm_rule_small_hist_calibrated_n1000,1000,20360610,urban_nonworker,6.672998106061625
llm_rule_small_hist_calibrated_n1000,1000,20360610,worker_vehicle_household,6.382476110191894
llm_rule_small_hist_calibrated_n1000,1000,20360611,carless_nonworker,5.786452191785283
llm_rule_small_hist_calibrated_n1000,1000,20360611,carless_worker,8.85297544935002
llm_rule_small_hist_calibrated_n1000,1000,20360611,large_low_vehicle,11.500403586370165
llm_rule_small_hist_calibrated_n1000,1000,20360611,large_multi_vehicle,15.158689618092119
llm_rule_small_hist_calibrated_n1000,1000,20360611,multi_worker_multi_vehicle,10.118596527703813
llm_rule_small_hist_calibrated_n1000,1000,20360611,nonworker_other,5.78477177341348
llm_rule_small_hist_calibrated_n1000,1000,20360611,urban_nonworker,4.88305859057756
llm_rule_small_hist_calibrated_n1000,1000,20360611,worker_vehicle_household,6.160403478485045
llm_rule_small_hist_calibrated_n1000,1000,20360612,carless_nonworker,4.143065499652373
llm_rule_small_hist_calibrated_n1000,1000,20360612,carless_worker,5.090207905673061
llm_rule_small_hist_calibrated_n1000,1000,20360612,large_low_vehicle,7.835220119237571
llm_rule_small_hist_calibrated_n1000,1000,20360612,large_multi_vehicle,15.735714325595708
llm_rule_small_hist_calibrated_n1000,1000,20360612,multi_worker_multi_vehicle,8.613968902927594
llm_rule_small_hist_calibrated_n1000,1000,20360612,nonworker_other,4.283899410750045
llm_rule_small_hist_calibrated_n1000,1000,20360612,urban_nonworker,5.191033339622921
llm_rule_small_hist_calibrated_n1000,1000,20360612,worker_vehicle_household,5.960594813317756
llm_rule_small_hist_calibrated_n1000,1000,20360613,carless_nonworker,4.864019764872024
llm_rule_small_hist_calibrated_n1000,1000,20360613,carless_worker,7.6348818139544505
llm_rule_small_hist_calibrated_n1000,1000,20360613,large_low_vehicle,8.860887316780287
llm_rule_small_hist_calibrated_n1000,1000,20360613,large_multi_vehicle,15.396867711409902
llm_rule_small_hist_calibrated_n1000,1000,20360613,multi_worker_multi_vehicle,9.510605149868889
llm_rule_small_hist_calibrated_n1000,1000,20360613,nonworker_other,6.067999115772196
llm_rule_small_hist_calibrated_n1000,1000,20360613,urban_nonworker,5.644015147551052
llm_rule_small_hist_calibrated_n1000,1000,20360613,worker_vehicle_household,7.033967554239047
llm_rule_small_hist_calibrated_n1000,1000,20360614,carless_nonworker,5.487988125459326
llm_rule_small_hist_calibrated_n1000,1000,20360614,carless_worker,6.7662721938859836
llm_rule_small_hist_calibrated_n1000,1000,20360614,large_low_vehicle,11.456007768899203
llm_rule_small_hist_calibrated_n1000,1000,20360614,large_multi_vehicle,14.428415794189043
llm_rule_small_hist_calibrated_n1000,1000,20360614,multi_worker_multi_vehicle,9.842362987213995
llm_rule_small_hist_calibrated_n1000,1000,20360614,nonworker_other,4.456599212319898
llm_rule_small_hist_calibrated_n1000,1000,20360614,urban_nonworker,6.588379863112001
llm_rule_small_hist_calibrated_n1000,1000,20360614,worker_vehicle_household,7.51871492056834
llm_rule_small_hist_calibrated_n1000,1000,20360615,carless_nonworker,3.833191055476643
llm_rule_small_hist_calibrated_n1000,1000,20360615,carless_worker,7.426743937252878
llm_rule_small_hist_calibrated_n1000,1000,20360615,large_low_vehicle,9.430599716690988
llm_rule_small_hist_calibrated_n1000,1000,20360615,large_multi_vehicle,13.32914147088915
llm_rule_small_hist_calibrated_n1000,1000,20360615,multi_worker_multi_vehicle,9.738318181209559
llm_rule_small_hist_calibrated_n1000,1000,20360615,nonworker_other,5.908487837203241
llm_rule_small_hist_calibrated_n1000,1000,20360615,urban_nonworker,3.9308816033374123
