year,package,table_name,column_name,column_index
2017,csv,perpub,HH_CBSA,110
2017,csv,perpub,SMPLSRCE,111
2017,csv,perpub,WTPERFIN,112
2017,csv,perpub,HBHUR,113
2017,csv,perpub,HTHTNRNT,114
2017,csv,perpub,HTPPOPDN,115
2017,csv,perpub,HTRESDN,116
2017,csv,perpub,HTEEMPDN,117
2017,csv,perpub,HBHTNRNT,118
2017,csv,perpub,HBPPOPDN,119
2017,csv,perpub,HBRESDN,120
2017,csv,trippub,HOUSEID,0
2017,csv,trippub,PERSONID,1
2017,csv,trippub,TDTRPNUM,2
2017,csv,trippub,STRTTIME,3
2017,csv,trippub,ENDTIME,4
2017,csv,trippub,TRVLCMIN,5
2017,csv,trippub,TRPMILES,6
2017,csv,trippub,TRPTRANS,7
2017,csv,trippub,TRPACCMP,8
2017,csv,trippub,TRPHHACC,9
2017,csv,trippub,VEHID,10
2017,csv,trippub,TRWAITTM,11
2017,csv,trippub,NUMTRANS,12
2017,csv,trippub,TRACCTM,13
2017,csv,trippub,DROP_PRK,14
2017,csv,trippub,TREGRTM,15
2017,csv,trippub,WHODROVE,16
2017,csv,trippub,WHYFROM,17
2017,csv,trippub,LOOP_TRIP,18
2017,csv,trippub,TRPHHVEH,19
2017,csv,trippub,HHMEMDRV,20
2017,csv,trippub,HH_ONTD,21
2017,csv,trippub,NONHHCNT,22
2017,csv,trippub,NUMONTRP,23
2017,csv,trippub,PSGR_FLG,24
2017,csv,trippub,PUBTRANS,25
2017,csv,trippub,TRIPPURP,26
2017,csv,trippub,DWELTIME,27
2017,csv,trippub,TDWKND,28
2017,csv,trippub,VMT_MILE,29
2017,csv,trippub,DRVR_FLG,30
2017,csv,trippub,WHYTRP1S,31
2017,csv,trippub,ONTD_P1,32
2017,csv,trippub,ONTD_P2,33
2017,csv,trippub,ONTD_P3,34
2017,csv,trippub,ONTD_P4,35
2017,csv,trippub,ONTD_P5,36
2017,csv,trippub,ONTD_P6,37
2017,csv,trippub,ONTD_P7,38
2017,csv,trippub,ONTD_P8,39
2017,csv,trippub,ONTD_P9,40
2017,csv,trippub,ONTD_P10,41
2017,csv,trippub,ONTD_P11,42
2017,csv,trippub,ONTD_P12,43
2017,csv,trippub,ONTD_P13,44
2017,csv,trippub,TDCASEID,45
2017,csv,trippub,TRACC_WLK,46
2017,csv,trippub,TRACC_POV,47
2017,csv,trippub,TRACC_BUS,48
2017,csv,trippub,TRACC_CRL,49
2017,csv,trippub,TRACC_SUB,50
2017,csv,trippub,TRACC_OTH,51
2017,csv,trippub,TREGR_WLK,52
2017,csv,trippub,TREGR_POV,53
2017,csv,trippub,TREGR_BUS,54
2017,csv,trippub,TREGR_CRL,55
2017,csv,trippub,TREGR_SUB,56
2017,csv,trippub,TREGR_OTH,57
2017,csv,trippub,WHYTO,58
2017,csv,trippub,TRAVDAY,59
2017,csv,trippub,HOMEOWN,60
2017,csv,trippub,HHSIZE,61
2017,csv,trippub,HHVEHCNT,62
2017,csv,trippub,HHFAMINC,63
2017,csv,trippub,DRVRCNT,64
2017,csv,trippub,HHSTATE,65
2017,csv,trippub,HHSTFIPS,66
2017,csv,trippub,NUMADLT,67
2017,csv,trippub,WRKCOUNT,68
2017,csv,trippub,TDAYDATE,69
2017,csv,trippub,HHRESP,70
2017,csv,trippub,LIF_CYC,71
2017,csv,trippub,MSACAT,72
2017,csv,trippub,MSASIZE,73
2017,csv,trippub,RAIL,74
2017,csv,trippub,URBAN,75
2017,csv,trippub,URBANSIZE,76
2017,csv,trippub,URBRUR,77
2017,csv,trippub,GASPRICE,78
2017,csv,trippub,CENSUS_D,79
2017,csv,trippub,CENSUS_R,80
2017,csv,trippub,CDIVMSAR,81
2017,csv,trippub,HH_RACE,82
2017,csv,trippub,HH_HISP,83
2017,csv,trippub,HH_CBSA,84
2017,csv,trippub,SMPLSRCE,85
2017,csv,trippub,R_AGE,86
2017,csv,trippub,EDUC,87
2017,csv,trippub,R_SEX,88
2017,csv,trippub,PRMACT,89
2017,csv,trippub,PROXY,90
2017,csv,trippub,WORKER,91
2017,csv,trippub,DRIVER,92
2017,csv,trippub,WTTRDFIN,93
2017,csv,trippub,WHYTRP90,94
2017,csv,trippub,TRPMILAD,95
2017,csv,trippub,R_AGE_IMP,96
2017,csv,trippub,R_SEX_IMP,97
2017,csv,trippub,VEHTYPE,98
2017,csv,trippub,OBHUR,99
2017,csv,trippub,DBHUR,100
2017,csv,trippub,OTHTNRNT,101
2017,csv,trippub,OTPPOPDN,102
2017,csv,trippub,OTRESDN,103
2017,csv,trippub,OTEEMPDN,104
2017,csv,trippub,OBHTNRNT,105
2017,csv,trippub,OBPPOPDN,106
2017,csv,trippub,OBRESDN,107
2017,csv,trippub,DTHTNRNT,108
2017,csv,trippub,DTPPOPDN,109
2017,csv,trippub,DTRESDN,110
2017,csv,trippub,DTEEMPDN,111
2017,csv,trippub,DBHTNRNT,112
2017,csv,trippub,DBPPOPDN,113
2017,csv,trippub,DBRESDN,114
2017,csv,vehpub,HOUSEID,0
2017,csv,vehpub,VEHID,1
2017,csv,vehpub,VEHYEAR,2
2017,csv,vehpub,VEHAGE,3
2017,csv,vehpub,MAKE,4
2017,csv,vehpub,MODEL,5
2017,csv,vehpub,FUELTYPE,6
2017,csv,vehpub,VEHTYPE,7
2017,csv,vehpub,WHOMAIN,8
2017,csv,vehpub,OD_READ,9
2017,csv,vehpub,HFUEL,10
2017,csv,vehpub,VEHOWNED,11
2017,csv,vehpub,VEHOWNMO,12
2017,csv,vehpub,ANNMILES,13
2017,csv,vehpub,HYBRID,14
2017,csv,vehpub,PERSONID,15
2017,csv,vehpub,TRAVDAY,16
2017,csv,vehpub,HOMEOWN,17
2017,csv,vehpub,HHSIZE,18
2017,csv,vehpub,HHVEHCNT,19
2017,csv,vehpub,HHFAMINC,20
2017,csv,vehpub,DRVRCNT,21
2017,csv,vehpub,HHSTATE,22
2017,csv,vehpub,HHSTFIPS,23
2017,csv,vehpub,NUMADLT,24
2017,csv,vehpub,WRKCOUNT,25
2017,csv,vehpub,TDAYDATE,26
2017,csv,vehpub,LIF_CYC,27
2017,csv,vehpub,MSACAT,28
2017,csv,vehpub,MSASIZE,29
2017,csv,vehpub,RAIL,30
2017,csv,vehpub,URBAN,31
2017,csv,vehpub,URBANSIZE,32
2017,csv,vehpub,URBRUR,33
2017,csv,vehpub,CENSUS_D,34
2017,csv,vehpub,CENSUS_R,35
2017,csv,vehpub,CDIVMSAR,36
2017,csv,vehpub,HH_RACE,37
2017,csv,vehpub,HH_HISP,38
2017,csv,vehpub,HH_CBSA,39
2017,csv,vehpub,SMPLSRCE,40
2017,csv,vehpub,WTHHFIN,41
2017,csv,vehpub,BESTMILE,42
2017,csv,vehpub,BEST_FLG,43
2017,csv,vehpub,BEST_EDT,44
2017,csv,vehpub,BEST_OUT,45
2017,csv,vehpub,HBHUR,46
2017,csv,vehpub,HTHTNRNT,47
2017,csv,vehpub,HTPPOPDN,48
2017,csv,vehpub,HTRESDN,49
2017,csv,vehpub,HTEEMPDN,50
2017,csv,vehpub,HBHTNRNT,51
2017,csv,vehpub,HBPPOPDN,52
2017,csv,vehpub,HBRESDN,53
2017,csv,vehpub,GSYRGAL,54
2017,csv,vehpub,GSTOTCST,55
2017,csv,vehpub,FEGEMPG,56
2017,csv,vehpub,FEGEMPGA,57
2017,csv,vehpub,GSCOST,58
2017,csv,vehpub,FEGEMPGF,59
2022,csv,hhv2pub,HOUSEID,0
2022,csv,hhv2pub,WTHHFIN,1
2022,csv,hhv2pub,WTHHFIN5D,2
2022,csv,hhv2pub,WTHHFIN2D,3
2022,csv,hhv2pub,NUMADLT,4
2022,csv,hhv2pub,HOMEOWN,5
2022,csv,hhv2pub,HOMETYPE,6
2022,csv,hhv2pub,RAIL,7
2022,csv,hhv2pub,CENSUS_D,8
2022,csv,hhv2pub,CENSUS_R,9
2022,csv,hhv2pub,HH_HISP,10
2022,csv,hhv2pub,DRVRCNT,11
2022,csv,hhv2pub,CNTTDHH,12
2022,csv,hhv2pub,CDIVMSAR,13
2022,csv,hhv2pub,FLAG100,14
2022,csv,hhv2pub,HHFAMINC,15
2022,csv,hhv2pub,HHFAMINC_IMP,16
2022,csv,hhv2pub,HH_RACE,17
2022,csv,hhv2pub,HHSIZE,18
2022,csv,hhv2pub,HHVEHCNT,19
2022,csv,hhv2pub,HHRELATD,20
2022,csv,hhv2pub,LIF_CYC,21
2022,csv,hhv2pub,MSACAT,22
2022,csv,hhv2pub,MSASIZE,23
2022,csv,hhv2pub,TRAVDAY,24
2022,csv,hhv2pub,URBAN,25
2022,csv,hhv2pub,URBANSIZE,26
2022,csv,hhv2pub,URBRUR,27
2022,csv,hhv2pub,PPT517,28
2022,csv,hhv2pub,YOUNGCHILD,29
2022,csv,hhv2pub,RESP_CNT,30
2022,csv,hhv2pub,URBRUR_2010,31
2022,csv,hhv2pub,TDAYDATE,32
2022,csv,hhv2pub,WRKCOUNT,33
2022,csv,hhv2pub,STRATUMID,34
2022,csv,hhv2pub,HBHUR,35
2022,csv,hhv2pub,HTHTNRNT,36
2022,csv,hhv2pub,HTPPOPDN,37
2022,csv,hhv2pub,HTRESDN,38
2022,csv,hhv2pub,HTEEMPDN,39
2022,csv,hhv2pub,HBHTNRNT,40
2022,csv,hhv2pub,HBPPOPDN,41
2022,csv,hhv2pub,HBRESDN,42
2022,csv,ldtv2pub,HOUSEID,0
2022,csv,ldtv2pub,PERSONID,1
2022,csv,ldtv2pub,LONGDIST,2
2022,csv,ldtv2pub,MAINMODE,3
2022,csv,ldtv2pub,INT_FLAG,4
2022,csv,ldtv2pub,LD_NUMONTRP,5
2022,csv,ldtv2pub,ONTP_P1,6
2022,csv,ldtv2pub,ONTP_P2,7
2022,csv,ldtv2pub,ONTP_P3,8
2022,csv,ldtv2pub,ONTP_P4,9
2022,csv,ldtv2pub,ONTP_P5,10
2022,csv,ldtv2pub,ONTP_P6,11
2022,csv,ldtv2pub,ONTP_P7,12
2022,csv,ldtv2pub,ONTP_P8,13
2022,csv,ldtv2pub,ONTP_P9,14
2022,csv,ldtv2pub,ONTP_P10,15
2022,csv,ldtv2pub,FARREAS,16
2022,csv,ldtv2pub,LD_AMT,17
2022,csv,ldtv2pub,LD_ICB,18
2022,csv,ldtv2pub,LDT_FLAG,19
2022,csv,ldtv2pub,BEGTRIP,20
2022,csv,ldtv2pub,ENDTRIP,21
2022,csv,ldtv2pub,NTSAWAY,22
2022,csv,ldtv2pub,WEEKEND,23
2022,csv,ldtv2pub,MRT_DATE,24
2022,csv,ldtv2pub,FARCDIV,25
2022,csv,ldtv2pub,FARCREG,26
2022,csv,ldtv2pub,GCDTOT,27
2022,csv,ldtv2pub,AIRSIZE,28
2022,csv,ldtv2pub,EXITCDIV,29
2022,csv,ldtv2pub,GCD_FLAG,30
2022,csv,ldtv2pub,NUMADLT,31
2022,csv,ldtv2pub,HOMEOWN,32
2022,csv,ldtv2pub,RAIL,33
2022,csv,ldtv2pub,CENSUS_D,34
2022,csv,ldtv2pub,CENSUS_R,35
2022,csv,ldtv2pub,HH_HISP,36
2022,csv,ldtv2pub,DRVRCNT,37
2022,csv,ldtv2pub,CDIVMSAR,38
2022,csv,ldtv2pub,HHFAMINC,39
2022,csv,ldtv2pub,HHFAMINC_IMP,40
2022,csv,ldtv2pub,HH_RACE,41
2022,csv,ldtv2pub,HHSIZE,42
2022,csv,ldtv2pub,HHVEHCNT,43
2022,csv,ldtv2pub,LIF_CYC,44
2022,csv,ldtv2pub,MSACAT,45
2022,csv,ldtv2pub,MSASIZE,46
2022,csv,ldtv2pub,TRAVDAY,47
2022,csv,ldtv2pub,URBAN,48
2022,csv,ldtv2pub,URBANSIZE,49
2022,csv,ldtv2pub,URBRUR,50
2022,csv,ldtv2pub,TDAYDATE,51
2022,csv,ldtv2pub,WRKCOUNT,52
2022,csv,ldtv2pub,STRATUMID,53
2022,csv,ldtv2pub,WTPERFIN,54
2022,csv,ldtv2pub,WTPERFIN5D,55
2022,csv,ldtv2pub,WTPERFIN2D,56
2022,csv,ldtv2pub,R_AGE,57
2022,csv,ldtv2pub,R_SEX,58
2022,csv,ldtv2pub,WORKER,59
2022,csv,ldtv2pub,DRIVER,60
2022,csv,ldtv2pub,R_RACE,61
2022,csv,ldtv2pub,R_HISP,62
2022,csv,ldtv2pub,PROXY,63
2022,csv,ldtv2pub,EDUC,64
2022,csv,ldtv2pub,R_SEX_IMP,65
2022,csv,ldtv2pub,HBHUR,66
2022,csv,ldtv2pub,HTHTNRNT,67
2022,csv,ldtv2pub,HTPPOPDN,68
2022,csv,ldtv2pub,HTRESDN,69
2022,csv,ldtv2pub,HTEEMPDN,70
2022,csv,ldtv2pub,HBHTNRNT,71
2022,csv,ldtv2pub,HBPPOPDN,72
2022,csv,ldtv2pub,HBRESDN,73
2022,csv,perv2pub,HOUSEID,0
2022,csv,perv2pub,PERSONID,1
2022,csv,perv2pub,WTPERFIN,2
2022,csv,perv2pub,WTPERFIN5D,3
2022,csv,perv2pub,WTPERFIN2D,4
2022,csv,perv2pub,R_AGE,5
2022,csv,perv2pub,R_SEX,6
2022,csv,perv2pub,R_RELAT,7
2022,csv,perv2pub,WORKER,8
2022,csv,perv2pub,DRIVER,9
2022,csv,perv2pub,R_RACE,10
2022,csv,perv2pub,GCDWORK,11
2022,csv,perv2pub,OUTOFTWN,12
2022,csv,perv2pub,USEPUBTR,13
2022,csv,perv2pub,R_RACE_IMP,14
2022,csv,perv2pub,R_HISP,15
2022,csv,perv2pub,PROXY,16
2022,csv,perv2pub,WHOPROXY,17
2022,csv,perv2pub,EDUC,18
2022,csv,perv2pub,LAST30_TAXI,19
2022,csv,perv2pub,LAST30_RDSHR,20
2022,csv,perv2pub,LAST30_ESCT,21
2022,csv,perv2pub,LAST30_PT,22
2022,csv,perv2pub,LAST30_MTRC,23
2022,csv,perv2pub,LAST30_WALK,24
2022,csv,perv2pub,LAST30_BIKE,25
2022,csv,perv2pub,LAST30_BKSHR,26
2022,csv,perv2pub,TAXISERVICE,27
2022,csv,perv2pub,RIDESHARE22,28
2022,csv,perv2pub,ESCOOTERUSED,29
2022,csv,perv2pub,PTUSED,30
2022,csv,perv2pub,TRNPASS,31
2022,csv,perv2pub,MCTRANSIT,32
2022,csv,perv2pub,WALKTRANSIT,33
2022,csv,perv2pub,BIKETRANSIT,34
2022,csv,perv2pub,BIKESHARE22,35
2022,csv,perv2pub,USAGE1,36
2022,csv,perv2pub,USAGE2_1,37
2022,csv,perv2pub,USAGE2_2,38
2022,csv,perv2pub,USAGE2_3,39
2022,csv,perv2pub,USAGE2_4,40
2022,csv,perv2pub,USAGE2_5,41
2022,csv,perv2pub,USAGE2_6,42
2022,csv,perv2pub,USAGE2_7,43
2022,csv,perv2pub,USAGE2_8,44
2022,csv,perv2pub,USAGE2_9,45
2022,csv,perv2pub,USAGE2_10,46
2022,csv,perv2pub,QACSLAN1,47
2022,csv,perv2pub,QACSLAN3,48
2022,csv,perv2pub,PAYPROF,49
2022,csv,perv2pub,PRMACT,50
2022,csv,perv2pub,EMPLOYMENT2,51
2022,csv,perv2pub,DRIVINGOCCUPATION,52
2022,csv,perv2pub,DRIVINGVEHICLE,53
2022,csv,perv2pub,WRKLOC,54
2022,csv,perv2pub,WKFMHM22,55
2022,csv,perv2pub,WRKTRANS,56
2022,csv,perv2pub,EMPPASS,57
2022,csv,perv2pub,SCHOOL1,58
2022,csv,perv2pub,STUDE,59
2022,csv,perv2pub,SCHTYP,60
2022,csv,perv2pub,SCHOOL1C,61
2022,csv,perv2pub,SCHTRN1,62
2022,csv,perv2pub,DELIVER,63
2022,csv,perv2pub,DELIV_GOOD,64
2022,csv,perv2pub,DELIV_FOOD,65
2022,csv,perv2pub,DELIV_GROC,66
2022,csv,perv2pub,DELIV_PERS,67
2022,csv,perv2pub,RET_HOME,68
2022,csv,perv2pub,RET_PUF,69
2022,csv,perv2pub,RET_AMZ,70
2022,csv,perv2pub,RET_STORE,71
2022,csv,perv2pub,MEDCOND,72
2022,csv,perv2pub,MEDCOND6,73
2022,csv,perv2pub,W_CANE,74
2022,csv,perv2pub,W_WKCR,75
2022,csv,perv2pub,W_VISIMP,76
2022,csv,perv2pub,W_SCCH,77
2022,csv,perv2pub,W_CHAIR,78
2022,csv,perv2pub,W_NONE,79
2022,csv,perv2pub,CONDTRAV,80
2022,csv,perv2pub,CONDRIDE,81
2022,csv,perv2pub,CONDNIGH,82
2022,csv,perv2pub,CONDRIVE,83
2022,csv,perv2pub,CONDPUB,84
2022,csv,perv2pub,CONDSPEC,85
2022,csv,perv2pub,CONDSHARE,86
2022,csv,perv2pub,CONDNONE,87
2022,csv,perv2pub,CONDRF,88
2022,csv,perv2pub,FRSTHM,89
2022,csv,perv2pub,PARK,90
2022,csv,perv2pub,PARKHOME,91
2022,csv,perv2pub,PARKHOMEAMT,92
2022,csv,perv2pub,PARKHOMEAMT_PAMOUNT,93
2022,csv,perv2pub,PARKHOMEAMT_PAYTYPE,94
2022,csv,perv2pub,SAMEPLC,95
2022,csv,perv2pub,COV1_WK,96
2022,csv,perv2pub,COV1_SCH,97
2022,csv,perv2pub,COV1_PT,98
2022,csv,perv2pub,COV1_OHD,99
2022,csv,perv2pub,COV2_WK,100
2022,csv,perv2pub,COV2_SCH,101
2022,csv,perv2pub,COV2_PT,102
2022,csv,perv2pub,COV2_OHD,103
2022,csv,perv2pub,CNTTDTR,104
2022,csv,perv2pub,R_SEX_IMP,105
2022,csv,perv2pub,NUMADLT,106
2022,csv,perv2pub,HOMEOWN,107
2022,csv,perv2pub,RAIL,108
2022,csv,perv2pub,CENSUS_D,109
2022,csv,perv2pub,CENSUS_R,110
2022,csv,perv2pub,HH_HISP,111
2022,csv,perv2pub,DRVRCNT,112
2022,csv,perv2pub,CDIVMSAR,113
2022,csv,perv2pub,HHFAMINC,114
2022,csv,perv2pub,HH_RACE,115
2022,csv,perv2pub,HHSIZE,116
2022,csv,perv2pub,HHVEHCNT,117
2022,csv,perv2pub,LIF_CYC,118
2022,csv,perv2pub,MSACAT,119
2022,csv,perv2pub,MSASIZE,120
2022,csv,perv2pub,TRAVDAY,121
2022,csv,perv2pub,URBAN,122
2022,csv,perv2pub,URBANSIZE,123
2022,csv,perv2pub,URBRUR,124
2022,csv,perv2pub,TDAYDATE,125
2022,csv,perv2pub,WRKCOUNT,126
2022,csv,perv2pub,STRATUMID,127
2022,csv,perv2pub,HHFAMINC_IMP,128
2022,csv,perv2pub,WBHUR,129
2022,csv,perv2pub,SBHUR,130
2022,csv,perv2pub,WTHTNRNT,131
2022,csv,perv2pub,WTPPOPDN,132
2022,csv,perv2pub,WTRESDN,133
2022,csv,perv2pub,WTEEMPDN,134
2022,csv,perv2pub,WBHTNRNT,135
2022,csv,perv2pub,WBPPOPDN,136
2022,csv,perv2pub,WBRESDN,137
2022,csv,perv2pub,STHTNRNT,138
2022,csv,perv2pub,STPPOPDN,139
2022,csv,perv2pub,STRESDN,140
2022,csv,perv2pub,STEEMPDN,141
2022,csv,perv2pub,SBHTNRNT,142
2022,csv,perv2pub,SBPPOPDN,143
2022,csv,perv2pub,SBRESDN,144
2022,csv,perv2pub,HBHUR,145
2022,csv,perv2pub,HTHTNRNT,146
2022,csv,perv2pub,HTPPOPDN,147
2022,csv,perv2pub,HTRESDN,148
2022,csv,perv2pub,HTEEMPDN,149
2022,csv,perv2pub,HBHTNRNT,150
2022,csv,perv2pub,HBPPOPDN,151
2022,csv,perv2pub,HBRESDN,152
2022,csv,tripv2pub,HOUSEID,0
2022,csv,tripv2pub,PERSONID,1
2022,csv,tripv2pub,TRIPID,2
2022,csv,tripv2pub,SEQ_TRIPID,3
2022,csv,tripv2pub,VEHCASEID,4
2022,csv,tripv2pub,FRSTHM,5
2022,csv,tripv2pub,PARK,6
2022,csv,tripv2pub,HHMEMDRV,7
2022,csv,tripv2pub,TDWKND,8
2022,csv,tripv2pub,TRAVDAY,9
2022,csv,tripv2pub,LOOP_TRIP,10
2022,csv,tripv2pub,DWELTIME,11
2022,csv,tripv2pub,PUBTRANS,12
2022,csv,tripv2pub,TRIPPURP,13
2022,csv,tripv2pub,WHYFROM,14
2022,csv,tripv2pub,WHYTRP1S,15
2022,csv,tripv2pub,TRVLCMIN,16
2022,csv,tripv2pub,STRTTIME,17
2022,csv,tripv2pub,ENDTIME,18
2022,csv,tripv2pub,TRPHHVEH,19
2022,csv,tripv2pub,VEHID,20
2022,csv,tripv2pub,TRPTRANS,21
2022,csv,tripv2pub,NUMONTRP,22
2022,csv,tripv2pub,ONTD_P1,23
2022,csv,tripv2pub,ONTD_P2,24
2022,csv,tripv2pub,ONTD_P3,25
2022,csv,tripv2pub,ONTD_P4,26
2022,csv,tripv2pub,ONTD_P5,27
2022,csv,tripv2pub,ONTD_P6,28
2022,csv,tripv2pub,ONTD_P7,29
2022,csv,tripv2pub,ONTD_P8,30
2022,csv,tripv2pub,ONTD_P9,31
2022,csv,tripv2pub,ONTD_P10,32
2022,csv,tripv2pub,NONHHCNT,33
2022,csv,tripv2pub,HHACCCNT,34
2022,csv,tripv2pub,WHODROVE,35
2022,csv,tripv2pub,DRVR_FLG,36
2022,csv,tripv2pub,PSGR_FLG,37
2022,csv,tripv2pub,WHODROVE_IMP,38
2022,csv,tripv2pub,PARK2_PAMOUNT,39
2022,csv,tripv2pub,PARK2_PAYTYPE,40
2022,csv,tripv2pub,PARK2,41
2022,csv,tripv2pub,WHYTO,42
2022,csv,tripv2pub,WALK,43
2022,csv,tripv2pub,TRPMILES,44
2022,csv,tripv2pub,WTTRDFIN,45
2022,csv,tripv2pub,WTTRDFIN5D,46
2022,csv,tripv2pub,WTTRDFIN2D,47
2022,csv,tripv2pub,TDCASEID,48
2022,csv,tripv2pub,VMT_MILE,49
2022,csv,tripv2pub,GASPRICE,50
2022,csv,tripv2pub,WHYTRP90,51
2022,csv,tripv2pub,NUMADLT,52
2022,csv,tripv2pub,HOMEOWN,53
2022,csv,tripv2pub,RAIL,54
2022,csv,tripv2pub,CENSUS_D,55
2022,csv,tripv2pub,CENSUS_R,56
2022,csv,tripv2pub,HH_HISP,57
2022,csv,tripv2pub,DRVRCNT,58
2022,csv,tripv2pub,CDIVMSAR,59
2022,csv,tripv2pub,HHFAMINC,60
2022,csv,tripv2pub,HH_RACE,61
2022,csv,tripv2pub,HHSIZE,62
2022,csv,tripv2pub,HHVEHCNT,63
2022,csv,tripv2pub,LIF_CYC,64
2022,csv,tripv2pub,MSACAT,65
2022,csv,tripv2pub,MSASIZE,66
2022,csv,tripv2pub,URBAN,67
2022,csv,tripv2pub,URBANSIZE,68
2022,csv,tripv2pub,URBRUR,69
2022,csv,tripv2pub,TDAYDATE,70
2022,csv,tripv2pub,WRKCOUNT,71
2022,csv,tripv2pub,STRATUMID,72
2022,csv,tripv2pub,R_AGE,73
2022,csv,tripv2pub,R_SEX,74
2022,csv,tripv2pub,WORKER,75
2022,csv,tripv2pub,DRIVER,76
2022,csv,tripv2pub,R_RACE,77
2022,csv,tripv2pub,R_HISP,78
2022,csv,tripv2pub,PROXY,79
2022,csv,tripv2pub,EDUC,80
2022,csv,tripv2pub,PRMACT,81
2022,csv,tripv2pub,R_SEX_IMP,82
2022,csv,tripv2pub,VEHTYPE,83
2022,csv,tripv2pub,HHFAMINC_IMP,84
2022,csv,tripv2pub,OBHUR,85
2022,csv,tripv2pub,DBHUR,86
2022,csv,tripv2pub,TRIPMODE,87
2022,csv,tripv2pub,OTHTNRNT,88
2022,csv,tripv2pub,OTPPOPDN,89
2022,csv,tripv2pub,OTRESDN,90
2022,csv,tripv2pub,OTEEMPDN,91
2022,csv,tripv2pub,OBHTNRNT,92
2022,csv,tripv2pub,OBPPOPDN,93
2022,csv,tripv2pub,OBRESDN,94
2022,csv,tripv2pub,DTHTNRNT,95
2022,csv,tripv2pub,DTPPOPDN,96
2022,csv,tripv2pub,DTRESDN,97
2022,csv,tripv2pub,DTEEMPDN,98
2022,csv,tripv2pub,DBHTNRNT,99
2022,csv,tripv2pub,DBPPOPDN,100
2022,csv,tripv2pub,DBRESDN,101
2022,csv,vehv2pub,HOUSEID,0
2022,csv,vehv2pub,VEHID,1
2022,csv,vehv2pub,VEHYEAR,2
2022,csv,vehv2pub,MAKE,3
2022,csv,vehv2pub,HHVEHCNT,4
2022,csv,vehv2pub,VEHTYPE,5
2022,csv,vehv2pub,VEHFUEL,6
2022,csv,vehv2pub,VEHCOMMERCIAL,7
2022,csv,vehv2pub,VEHCOM_RS,8
2022,csv,vehv2pub,VEHCOM_DEL,9
2022,csv,vehv2pub,VEHCOM_OTH,10
2022,csv,vehv2pub,COMMERCIALFREQ,11
2022,csv,vehv2pub,HHVEHUSETIME_RS,12
2022,csv,vehv2pub,HHVEHUSETIME_DEL,13
2022,csv,vehv2pub,HHVEHUSETIME_OTH,14
2022,csv,vehv2pub,VEHOWNED,15
2022,csv,vehv2pub,WHOMAIN,16
2022,csv,vehv2pub,VEHCASEID,17
2022,csv,vehv2pub,ANNMILES,18
2022,csv,vehv2pub,HYBRID,19
2022,csv,vehv2pub,VEHAGE,20
2022,csv,vehv2pub,VEHOWNMO,21
2022,csv,vehv2pub,NUMADLT,22
2022,csv,vehv2pub,HOMEOWN,23
2022,csv,vehv2pub,RAIL,24
2022,csv,vehv2pub,CENSUS_D,25
2022,csv,vehv2pub,CENSUS_R,26
2022,csv,vehv2pub,HH_HISP,27
2022,csv,vehv2pub,DRVRCNT,28
2022,csv,vehv2pub,CDIVMSAR,29
2022,csv,vehv2pub,HHFAMINC,30
2022,csv,vehv2pub,HH_RACE,31
2022,csv,vehv2pub,HHSIZE,32
2022,csv,vehv2pub,LIF_CYC,33
2022,csv,vehv2pub,MSACAT,34
2022,csv,vehv2pub,MSASIZE,35
2022,csv,vehv2pub,TRAVDAY,36
2022,csv,vehv2pub,URBAN,37
2022,csv,vehv2pub,URBANSIZE,38
2022,csv,vehv2pub,URBRUR,39
2022,csv,vehv2pub,TDAYDATE,40
2022,csv,vehv2pub,WRKCOUNT,41
2022,csv,vehv2pub,STRATUMID,42
2022,csv,vehv2pub,WTHHFIN,43
2022,csv,vehv2pub,WTHHFIN5D,44
2022,csv,vehv2pub,WTHHFIN2D,45
2022,csv,vehv2pub,HHFAMINC_IMP,46
2022,csv,vehv2pub,HBHUR,47
2022,csv,vehv2pub,HTHTNRNT,48
2022,csv,vehv2pub,HTPPOPDN,49
2022,csv,vehv2pub,HTRESDN,50
2022,csv,vehv2pub,HTEEMPDN,51
2022,csv,vehv2pub,HBHTNRNT,52
2022,csv,vehv2pub,HBPPOPDN,53
2022,csv,vehv2pub,HBRESDN,54
