subgroup_column,subgroup_value,method,rows,weight_sum,weighted_mae,weighted_rmse,weighted_bias,weighted_target_mean,weighted_prediction_mean
HHFAMINC,11,llm_trip_suppression_a1p25,806,12741223.017888635,3.131846176918533,4.384370470830712,-0.7009387955721785,5.456635812435828,4.75569701686365
HHFAMINC,11,global_trip_suppression_a1p25,806,12741223.017888635,3.18584619904094,4.653850761294577,-1.7355738239336225,5.456635812435828,3.721061988502206
HHFAMINC,11,random_trip_suppression_a1p25,806,12741223.017888635,3.401768103697658,4.8800992798636065,-1.65395474000311,5.456635812435828,3.8026810724327187
HHFAMINC,2,historical_xgboost,242,5158270.638978538,3.6735767909235877,4.568325586202922,3.318124218282908,1.8893913800092257,5.207515598292135
HHFAMINC,2,llm_trip_suppression_a1p25,242,5158270.638978538,1.7817812718113415,3.129988203874193,-0.8074733494273587,1.8893913800092257,1.0819180305818668
HHFAMINC,2,global_trip_suppression_a1p25,242,5158270.638978538,1.9283719291090993,2.818587460702758,0.27019766018265634,1.8893913800092257,2.1595890401918827
HHFAMINC,2,random_trip_suppression_a1p25,242,5158270.638978538,2.1268034837682723,3.1459350616564206,0.3283243470245686,1.8893913800092257,2.217715727033794
HHFAMINC,3,historical_xgboost,467,8616666.685066657,3.9098364643281056,4.822928774670808,3.4289787103464526,2.497776823413806,5.926755533760258
HHFAMINC,3,llm_trip_suppression_a1p25,467,8616666.685066657,2.1559343757863885,3.429323308561547,-0.6682727323360033,2.497776823413806,1.8295040910778033
HHFAMINC,3,global_trip_suppression_a1p25,467,8616666.685066657,2.0048142477492377,3.0743098315396837,-0.03991451786393108,2.497776823413806,2.457862305549875
HHFAMINC,3,random_trip_suppression_a1p25,467,8616666.685066657,2.105780605136961,3.151137308418069,0.02341744541154096,2.497776823413806,2.5211942688253473
HHFAMINC,4,historical_xgboost,552,9884379.583201796,4.468468762073294,5.495768928180631,4.019793249970088,2.8937221775899062,6.913515427559993
HHFAMINC,4,llm_trip_suppression_a1p25,552,9884379.583201796,2.277568904178625,3.285926103682309,-0.3739592831432244,2.8937221775899062,2.5197628944466817
HHFAMINC,4,global_trip_suppression_a1p25,552,9884379.583201796,2.209346415528078,3.0938788892806097,-0.026644419541012265,2.8937221775899062,2.867077758048894
HHFAMINC,4,random_trip_suppression_a1p25,552,9884379.583201796,2.414729721212016,3.3179952745128896,0.18923032264800824,2.8937221775899062,3.0829525002379143
HHFAMINC,5,historical_xgboost,824,13569737.559333522,4.278131228056276,5.219018451984188,3.7585807862829785,3.0093487962796686,6.7679295825626475
HHFAMINC,5,llm_trip_suppression_a1p25,824,13569737.559333522,2.206401644471186,3.166696342889433,-0.2519638514550735,3.0093487962796686,2.7573849448245946
HHFAMINC,5,global_trip_suppression_a1p25,824,13569737.559333522,2.2242031470253876,3.1689622564019726,-0.2026463917614401,3.0093487962796686,2.8067024045182283
HHFAMINC,5,random_trip_suppression_a1p25,824,13569737.559333522,2.3803134306977958,3.374651763138392,-0.19577741998381068,3.0093487962796686,2.8135713762958576
HHFAMINC,6,historical_xgboost,1392,21252307.49957845,4.425200856126517,5.376501250435739,3.9540463640721475,3.3191311794933216,7.273177543565469
HHFAMINC,6,llm_trip_suppression_a1p25,1392,21252307.49957845,2.347749171989409,3.2285104067005017,-0.09703998327280278,3.3191311794933216,3.2220911962205183
HHFAMINC,6,global_trip_suppression_a1p25,1392,21252307.49957845,2.271523795253691,3.158281832609384,-0.3028993096156732,3.3191311794933216,3.016231869877648
HHFAMINC,6,random_trip_suppression_a1p25,1392,21252307.49957845,2.4066567797544463,3.3546165029592343,-0.21271640256279015,3.3191311794933216,3.106414776930531
HHFAMINC,7,historical_xgboost,1120,16651924.971661704,3.9373581843590255,4.914411696913703,2.9304010429260794,4.664876736389439,7.595277779315518
HHFAMINC,7,llm_trip_suppression_a1p25,1120,16651924.971661704,2.6544243226151916,3.9257267166742844,-0.9680051451373604,4.664876736389439,3.696871591252078
HHFAMINC,7,global_trip_suppression_a1p25,1120,16651924.971661704,2.7477515493915887,4.129138029334119,-1.5150678995609557,4.664876736389439,3.149808836828483
HHFAMINC,7,random_trip_suppression_a1p25,1120,16651924.971661704,2.8699408574722076,4.222202569323013,-1.3506969466071133,4.664876736389439,3.314179789782326
HHFAMINC,8,historical_xgboost,890,12256706.34625848,4.555602196706703,5.515788232442065,3.454849094052442,4.668528737541171,8.123377831593613
